,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Lionel Atwill, Fay Wray, Melvyn Douglas, Maude Eburne",N/A,N/A,USA,N/A,Frank R. Strayer,,"Drama, Horror, Mystery, Romance, Sci-Fi",5.7/10,English,,N/A,"When corpses drained of blood begin to show up in a European village, vampirism is suspected to be responsible.",https://m.media-amazon.com/images/M/MV5BY2Q1NWZlOWQtOGQwMS00YjUyLTlkZDctNTQ5ZjRlNGE1ZDI1XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,N/A,Passed,21 Jan 1933,True,60%,65 min,,The Vampire Bat,movie,N/A,Edward T. Lowe Jr. (screen story),1933,tt0024727,5.7,"2,086",,
0,"Stuart Townsend, Raphael Schwartz, Jacob Collier, Callum Williams",N/A,N/A,"UK, Hungary, Germany, USA",N/A,Stefan Schwartz,,"Comedy, Romance",6.0/10,English,,N/A,A guy tries to help his best friend win the attention of the girl of his dreams.,https://m.media-amazon.com/images/M/MV5BMTYzNzQ4NjY3M15BMl5BanBnXkFtZTcwMTgyNjQzMQ@@._V1_SX300.jpg,N/A,R,19 Jan 2006,True,,96 min,,The Best Man,movie,N/A,"Ed Roe, Stefan Schwartz",2005,tt0430919,6.0,"3,563",,
0,"Nicolas Cage, Patricia Arquette, John Goodman, Ving Rhames",2 wins & 4 nominations.,N/A,USA,N/A,Martin Scorsese,,"Drama, Thriller",6.8/10,English,70/100,70,"Haunted by the patients he failed to save, an extremely burned-out Manhattan ambulance paramedic fights to maintain his sanity over three fraught and turbulent nights.",https://m.media-amazon.com/images/M/MV5BMDMyMjEyYzEtODVlZC00OWY0LTkxZjItNjJmOWRjNzQxMGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,22 Oct 1999,True,71%,121 min,,Bringing Out the Dead,movie,N/A,"Joe Connelly (novel), Paul Schrader (screenplay)",1999,tt0163988,6.8,"61,053",,
0,"Melanie Griffith, David Morse, Lucas Black, Cathy Moriarty",5 wins & 6 nominations.,N/A,"Germany, USA",N/A,Antonio Banderas,,"Comedy, Crime, Drama",6.3/10,English,46/100,46,An abused wife heads to California to become a movie star while her nephew back in Alabama has to deal with a racially-motivated murder involving a corrupt sheriff.,https://m.media-amazon.com/images/M/MV5BMTUxNjM0MDA3NV5BMl5BanBnXkFtZTgwMzIwMDYyMjI@._V1_SX300.jpg,N/A,PG-13,22 Oct 1999,True,30%,111 min,,Crazy in Alabama,movie,N/A,"Mark Childress (novel), Mark Childress (screenplay)",1999,tt0142201,6.3,"6,420",,
0,"Matthew Perry, Neve Campbell, Dylan McDermott, Oliver Platt",N/A,N/A,"Australia, USA",N/A,Damon Santostefano,,"Comedy, Romance",6.0/10,English,36/100,36,"A rich businessman's assumption that his new colleague is gay leads him to ask the man to keep an eye on his mistress. However, the man is not gay, and begins to fall for the woman himself.",https://m.media-amazon.com/images/M/MV5BYmE2NGUwYjEtNGMzZS00YzlkLThmYTgtZWMxZTVkOTY4ZTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,22 Oct 1999,True,28%,98 min,,Three to Tango,movie,N/A,"Rodney Patrick Vaccaro (story), Rodney Patrick Vaccaro (screenplay), Aline Brosh McKenna (screenplay)",1999,tt0144640,6.0,"17,880",,
0,"Joe Basile, Scott Burkholder, Liz Coke, Allison Dunbar",N/A,N/A,USA,N/A,Michael Cristofer,,Drama,4.9/10,English,36/100,36,"A tale of the mysterious, but necessary, mating ritual between men and women of today and everything they think about sex but are afraid to say.",https://m.media-amazon.com/images/M/MV5BZTIxNDAxMmQtYTg4Ny00NzczLWJiNTItNDM2ODA5Y2FmZmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,21 Jan 2000,True,11%,106 min,,Body Shots,movie,N/A,David McKenna,1999,tt0172627,4.9,"5,193",,
0,"Laverne Andrews, Maxene Andrews, Patty Andrews, Fred Astaire",N/A,N/A,"UK, USA",N/A,Philippe Mora,,Documentary,6.0/10,English,,N/A,A nostalgic look back at the Great Depression with contemporary archival footage and film clips picturing James Cagney as an American Everyman.,https://m.media-amazon.com/images/M/MV5BYzNhODM2YzYtYWY4ZS00NWU5LTg1N2EtMzIzZjJkMzNlNjdkXkEyXkFqcGdeQXVyMTE2NzA0Ng@@._V1_SX300.jpg,N/A,PG,11 Sep 1975,True,,103 min,,Brother Can You Spare a Dime,movie,N/A,Philippe Mora,1975,tt0072742,6.0,275,,
0,"Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller",1 win & 4 nominations.,N/A,USA,N/A,Andrew Davis,,"Action, Adventure, Drama",6.9/10,English,53/100,53,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's ""A"" School, where legendary rescue swimmer Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",https://m.media-amazon.com/images/M/MV5BMTI0MDkzMzQ1M15BMl5BanBnXkFtZTcwMDQ3MTQzMQ@@._V1_SX300.jpg,N/A,PG-13,29 Sep 2006,True,37%,139 min,,The Guardian,movie,N/A,Ron L. Brinkerhoff,2006,tt0406816,6.9,"85,423",,
0,"Michael Caine, Nigel Green, Guy Doleman, Sue Lloyd",Won 3 BAFTA Film Awards. Another 2 wins & 4 nominations.,N/A,UK,N/A,Sidney J. Furie,,Thriller,7.2/10,"English, Albanian",,N/A,"In London, a counter espionage Agent deals with his own bureaucracy while investigating the kidnapping and brainwashing of British scientists.",https://m.media-amazon.com/images/M/MV5BMDVjZTBlYzgtODc3ZC00YzFlLTk2OGMtMzk5ODBkMTEzMzQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Not Rated,02 Aug 1965,True,100%,109 min,,The Ipcress File,movie,N/A,"W.H. Canaway (screenplay), James Doran (screenplay)",1965,tt0059319,7.2,"13,309",,
0,"Dave Aldana, Mark Brelsford, Bruce Brown, Don Castro",N/A,N/A,USA,12 Oct 1999,Bruce Brown,,"Documentary, Sport",7.8/10,English,75/100,75,"Documentary on motorcycle racing featuring stars of the sport, including film star Steve McQueen, a racer in his own right.",https://m.media-amazon.com/images/M/MV5BMTkxODMxNTM3MF5BMl5BanBnXkFtZTgwNjQ0Njg4MDE@._V1_SX300.jpg,Scott Entertainment,G,28 Jul 1971,True,83%,96 min,,On Any Sunday,movie,N/A,N/A,1971,tt0067527,7.8,"1,209",,
0,"Peter Weller, Nancy Allen, Dan O'Herlihy, Ronny Cox",Nominated for 2 Oscars. Another 11 wins & 10 nominations.,N/A,USA,N/A,Paul Verhoeven,,"Action, Crime, Sci-Fi, Thriller",7.5/10,English,67/100,67,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",https://m.media-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,17 Jul 1987,True,89%,102 min,,RoboCop,movie,N/A,"Edward Neumeier, Michael Miner",1987,tt0093870,7.5,"224,319",,
0,"John Glover, Mario Machado, Leeza Gibbons, John Ingle",3 nominations.,N/A,USA,N/A,Irvin Kershner,,"Action, Crime, Sci-Fi, Thriller",5.8/10,English,42/100,42,"Cyborg law enforcer RoboCop returns to protect the citizens of old Detroit but faces a deadly challenge when a rogue OCP member secretly creates a new, evil RoboCop 2.",https://m.media-amazon.com/images/M/MV5BNmFiNjVlMTctODE3Zi00NWIxLWFlOTctMjQ1NWFhNzI0MTkwXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,N/A,R,22 Jun 1990,True,31%,117 min,,RoboCop 2,movie,N/A,"Edward Neumeier (characters), Michael Miner (characters), Frank Miller (story), Frank Miller (screenplay), Walon Green (screenplay)",1990,tt0100502,5.8,"78,896",,
0,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer",Won 3 Oscars. Another 21 wins & 21 nominations.,N/A,USA,N/A,"Robert Zemeckis, Richard Williams",,"Animation, Adventure, Comedy, Crime, Family, Fantasy, Mystery",7.7/10,English,83/100,83,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,PG,22 Jun 1988,True,97%,104 min,,Who Framed Roger Rabbit,movie,N/A,"Gary K. Wolf (novel), Jeffrey Price (screenplay), Peter S. Seaman (screenplay)",1988,tt0096438,7.7,"176,459",,
0,"Jason Robards, Paul Le Mat, Elizabeth Cheshire, Mary Steenburgen",Won 2 Oscars. Another 15 wins & 9 nominations.,N/A,USA,N/A,Jonathan Demme,,"Comedy, Drama",6.8/10,English,,N/A,"The story of hard-luck Melvin E. Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes.",https://m.media-amazon.com/images/M/MV5BNmE2ZDU4ZGYtOTA2Ni00YjdkLWE4MTctZDNlNDhhMTAyMTgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,19 Sep 1980,True,90%,95 min,,Melvin and Howard,movie,N/A,Bo Goldman,1980,tt0081150,6.8,"4,243",,
0,"Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson",Nominated for 1 Oscar. Another 2 wins & 4 nominations.,N/A,UK,N/A,John Glen,,"Action, Adventure, Thriller",6.8/10,"English, Greek, Italian",54/100,54,"James Bond is assigned to find a missing British vessel, equipped with a weapons encryption device and prevent it from falling into enemy hands.",https://m.media-amazon.com/images/M/MV5BMzQ4YzUzNGQtMDNkYS00NTk5LTkyMDgtNmVkMjg5MjIzNTdmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,N/A,PG,26 Jun 1981,True,71%,127 min,,For Your Eyes Only,movie,N/A,"Richard Maibaum (screenplay), Michael G. Wilson (screenplay)",1981,tt0082398,6.8,"88,583",,
0,"Timothy Dalton, Carey Lowell, Robert Davi, Talisa Soto",1 nomination.,N/A,"UK, Mexico, USA",N/A,John Glen,,"Action, Adventure, Thriller",6.6/10,"English, Spanish",58/100,58,"After capturing a drug lord, Felix Leiter is left for dead and his wife is murdered. James Bond goes rogue and seeks vengeance on those responsible, as he infiltrates an organisation posing as a hitman.",https://m.media-amazon.com/images/M/MV5BODY3M2I0NGItYzJhNy00M2NiLThhMDgtNjZkNjA1NTQzMDM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,N/A,PG-13,14 Jul 1989,True,77%,133 min,,Licence to Kill,movie,N/A,"Michael G. Wilson, Richard Maibaum, Ian Fleming (characters)",1989,tt0097742,6.6,"90,885",,
0,"Roger Moore, Yaphet Kotto, Jane Seymour, Clifton James",Nominated for 1 Oscar. Another 3 wins & 2 nominations.,N/A,UK,N/A,Guy Hamilton,,"Action, Adventure, Thriller",6.8/10,"English, Hungarian",55/100,55,James Bond is sent to stop a diabolically brilliant heroin magnate armed with a complex organisation and a reliable psychic tarot card reader.,https://m.media-amazon.com/images/M/MV5BYzFhNTBiYTMtZmI3MC00YmIxLWJjYzQtYzNmMjg1NjlhYzJkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,N/A,PG,27 Jun 1973,True,66%,121 min,,Live and Let Die,movie,N/A,Tom Mankiewicz (screenplay),1973,tt0070328,6.8,"92,797",,
0,"David Dukes, Kelly Piper, Hugh O'Conor, Cora Venus Lunny",1 nomination.,N/A,"UK, Ireland",N/A,George Pavlou,,"Fantasy, Horror, Mystery, Thriller",5.3/10,English,,N/A,"Ireland will never be the same after Rawhead Rex, a particularly nasty demon, is released from his underground prison by an unwitting farmer.",https://m.media-amazon.com/images/M/MV5BMTJiMGMyYmYtZjlkZi00MDMzLThiMmEtZWNiYzI5OWQ3ZWU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,17 Apr 1987,True,29%,89 min,,Rawhead Rex,movie,N/A,Clive Barker (screenplay),1986,tt0091829,5.3,"4,496",,
0,"Sean Connery, Claudine Auger, Adolfo Celi, Luciana Paluzzi",Won 1 Oscar. Another 4 wins & 5 nominations.,N/A,UK,N/A,Terence Young,,"Action, Adventure, Thriller",7.0/10,"English, French",64/100,64,James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.,https://m.media-amazon.com/images/M/MV5BM2I0YWRjZDQtMjQwMC00N2EzLTg0MTctYWE0MzIzOTZiMjE5XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,N/A,PG,22 Dec 1965,True,88%,130 min,,Thunderball,movie,N/A,"Richard Maibaum (screenplay), John Hopkins (screenplay), Jack Whittingham (original screenplay), Kevin McClory (original story), Jack Whittingham (original story), Ian Fleming (original story)",1965,tt0059800,7.0,"101,353",,
0,"Virginia Cherrill, Florence Lee, Harry Myers, Al Ernest Garcia",3 wins.,N/A,USA,N/A,Charles Chaplin,,"Comedy, Drama, Romance",8.5/10,English,99/100,99,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",https://m.media-amazon.com/images/M/MV5BY2I4MmM1N2EtM2YzOS00OWUzLTkzYzctNDc5NDg2N2IyODJmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,N/A,G,07 Mar 1931,True,98%,87 min,,City Lights,movie,N/A,Charles Chaplin,1931,tt0021749,8.5,"159,754",,
0,"Geoffrey Rush, Famke Janssen, Taye Diggs, Peter Gallagher",1 win & 4 nominations.,N/A,USA,N/A,William Malone,,"Horror, Mystery, Thriller",5.6/10,English,28/100,28,"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",https://m.media-amazon.com/images/M/MV5BNzUwYWQzZDQtMDQ0Mi00NjFlLTgzNjAtNTFhZmZhNWY4NGEzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,R,29 Oct 1999,True,30%,93 min,,House on Haunted Hill,movie,N/A,"Robb White (story), Dick Beebe (screenplay)",1999,tt0185371,5.6,"52,015",,
0,"Meryl Streep, Cloris Leachman, Henry Dinhofer, Michael Angarano",Nominated for 2 Oscars. Another 5 wins & 9 nominations.,N/A,USA,N/A,Wes Craven,,"Drama, Music",6.8/10,"English, Spanish",54/100,54,Story of a schoolteacher's struggle to teach violin to inner-city Harlem kids.,https://m.media-amazon.com/images/M/MV5BZTU0ODZiNTktMTI0OC00NzZjLTlhZTMtYTE3ZjVlMmVhMmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,29 Oct 1999,True,63%,124 min,,Music of the Heart,movie,N/A,Pamela Gray,1999,tt0166943,6.8,"11,502",,
0,"John Cusack, Cameron Diaz, Ned Bellamy, Eric Weinstein",Nominated for 3 Oscars. Another 48 wins & 75 nominations.,N/A,USA,N/A,Spike Jonze,,"Comedy, Drama, Fantasy",7.7/10,English,90/100,90,A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,03 Dec 1999,True,93%,113 min,,Being John Malkovich,movie,N/A,Charlie Kaufman,1999,tt0120601,7.7,"299,950",,
0,"Rupert Graves, Samantha Morton, Nicholas Woodeson, Lee Ross",2 wins & 2 nominations.,N/A,"USA, UK",N/A,Eric Styles,,"Romance, Drama",6.6/10,English,55/100,55,"Somerset, 1958. Eva enters adulthood with good humor, keeping house for her absent-minded father, letting her younger sister Janie in on the secrets of growing up, working at a furniture ...",https://m.media-amazon.com/images/M/MV5BMTY3OTE3OTA3OF5BMl5BanBnXkFtZTYwMjgwNTg5._V1_SX300.jpg,N/A,R,26 Nov 1999,True,36%,92 min,,Dreaming of Joseph Lees,movie,N/A,Catherine Linstrum,1999,tt0144178,6.6,753,,
0,"Gibson Frazier, Cara Buono, Ian Edwards, Brian Davies",5 wins & 1 nomination.,N/A,USA,N/A,Adam Abraham,,"Comedy, Romance",7.1/10,"Italian, Chinese, English",44/100,44,"Fantasy-comedy about a young man who lives as if it is 1928 or so, and his encounters with modern-day women and modern-day criminals.",https://m.media-amazon.com/images/M/MV5BMTY5NjExNTAzNl5BMl5BanBnXkFtZTcwODIwODAwMQ@@._V1_SX300.jpg,N/A,R,24 Jan 1999,True,71%,77 min,,Man of the Century,movie,N/A,"Adam Abraham, Gibson Frazier",1999,tt0138537,7.1,"1,130",,
0,"Billy Crudup, Billy Bob Thornton, Minnie Driver, John DiMaggio",13 wins & 6 nominations.,N/A,Japan,N/A,Hayao Miyazaki,,"Animation, Adventure, Fantasy",8.4/10,Japanese,76/100,76,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime.",https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_SX300.jpg,N/A,PG-13,19 Dec 1997,True,93%,134 min,,Princess Mononoke,movie,N/A,"Hayao Miyazaki, Neil Gaiman (adapted by: English version)",1997,tt0119698,8.4,"323,418",,
0,"Donal Lardner Ward, Tony Guma, Craig Bierko, Will Ferrell",N/A,N/A,USA,29 Feb 2000,Donal Lardner Ward,,"Comedy, Drama",4.2/10,English,24/100,24,"A 1980s one-hit wonder band named ""The Suburbans"" reform for a special performance at one of the ex-member's wedding. At the wedding, a young record company talent scout happens to be in ...",https://m.media-amazon.com/images/M/MV5BMTg3OTMzNjE2OV5BMl5BanBnXkFtZTcwNjY4MTkxMQ@@._V1_SX300.jpg,Sony Pictures Home Entertainment,R,19 Jan 2000,True,0%,81 min,,The Suburbans,movie,N/A,"Donal Lardner Ward, Tony Guma",1999,tt0157075,4.2,"2,119",,
0,"Werner Herzog, Claudia Cardinale, Justo González, Paul Hittscher",1 win & 2 nominations.,N/A,"Germany, UK, USA",N/A,Werner Herzog,,"Documentary, Biography",7.9/10,"German, English, Spanish",70/100,70,"In the 1950s, an adolescent Werner Herzog was transfixed by a film performance of the young Klaus Kinski. Years later, they would share an apartment where, in an unabated, forty-eight-hour ...",https://m.media-amazon.com/images/M/MV5BMTQ1NzQ2ODI4MF5BMl5BanBnXkFtZTgwOTc1NDgwMzE@._V1_SX300.jpg,N/A,Not Rated,07 Oct 1999,True,80%,95 min,,My Best Fiend,movie,N/A,N/A,1999,tt0200849,7.9,"9,896",,
0,"Lionel Abelanski, Rufus, Clément Harari, Michel Muller",10 wins & 4 nominations.,N/A,"France, Belgium, Netherlands, Israel, Romania",23 May 2000,Radu Mihaileanu,,"Comedy, Drama, War",7.7/10,"French, German",62/100,62,"In 1941, the inhabitants of a small Jewish village in Central Europe organize a fake deportation train so that they can escape the Nazis and flee to Palestine.",https://m.media-amazon.com/images/M/MV5BMTM0OTEzMDc4OF5BMl5BanBnXkFtZTYwNDMwNTM5._V1_SX300.jpg,Paramount Pictures,R,16 Sep 1998,True,64%,103 min,,Train of Life,movie,N/A,"Radu Mihaileanu, Moni Ovadia",1998,tt0170705,7.7,"8,490",,
0,"Chris O'Donnell, Renée Zellweger, Artie Lange, Edward Asner",1 win & 2 nominations.,N/A,USA,N/A,Gary Sinyor,,"Comedy, Romance",5.0/10,"English, Spanish",31/100,31,"A commitment-phobic man goes in search of a bride, including his fed-up girlfriend, to inherit his grandfather's one hundred million dollar inheritance.",https://m.media-amazon.com/images/M/MV5BODgxMGM0N2ItOWFlNi00MGUzLTkzMDctNGE2NTlkMGI1YWU5XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,N/A,PG-13,05 Nov 1999,True,9%,101 min,,The Bachelor,movie,N/A,"Roi Cooper Megrue (play), Jean C. Havez, Clyde Bruckman, Joseph A. Mitchell, Steve Cohen (screenplay)",1999,tt0120596,5.0,"16,253",,
0,"Denzel Washington, Angelina Jolie, Queen Latifah, Michael Rooker",1 win & 3 nominations.,N/A,"USA, Canada",N/A,Phillip Noyce,,"Crime, Drama, Mystery, Thriller",6.7/10,English,45/100,45,A quadriplegic ex-homicide detective and his partner try to track down a serial killer who is terrorizing New York City.,https://m.media-amazon.com/images/M/MV5BOWQxN2ZmNDMtMzA2Ny00ZDJhLTlkNTgtMWMyZjljY2QzMzNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,05 Nov 1999,True,28%,118 min,,The Bone Collector,movie,N/A,"Jeffery Deaver (book), Jeremy Iacone (screenplay)",1999,tt0145681,6.7,"149,489",,
0,"Denzel Washington, Clive Owen, Jodie Foster, Christopher Plummer",6 wins & 11 nominations.,N/A,USA,N/A,Spike Lee,,"Crime, Drama, Mystery, Thriller",7.6/10,"English, Albanian, Spanish",76/100,76,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",https://m.media-amazon.com/images/M/MV5BYjc4MjA2ZDgtOGY3YS00NDYzLTlmNTEtYWMxMzcwZjgzYWNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,24 Mar 2006,True,86%,129 min,,Inside Man,movie,N/A,Russell Gewirtz,2006,tt0454848,7.6,"327,078",,
0,"Mark Borchardt, Tom Schimmels, Monica Borchardt, Alex Borchardt",6 wins & 6 nominations.,N/A,USA,N/A,Chris Smith,,"Documentary, Comedy",7.9/10,English,84/100,84,Documentary about an aspiring filmmaker's attempts to finance his dream project by finally completing the low-budget horror film he abandoned years before.,https://m.media-amazon.com/images/M/MV5BMjMxMDFhYzQtZDZmZS00ZDBjLWIzY2QtNDBiMDQ5YjBlNTk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,R,13 Apr 2000,True,94%,107 min,,American Movie,movie,N/A,N/A,1999,tt0181288,7.9,"16,362",,
0,"Don McKellar, Sandra Oh, Roberta Maxwell, Robin Gammell",12 wins & 22 nominations.,N/A,"Canada, France",N/A,Don McKellar,,"Comedy, Drama, Romance",7.1/10,"English, French",65/100,65,A group of very different individuals with different ideas of how to face the end come together as the world is expected to end in six hours at the turn of the century.,https://m.media-amazon.com/images/M/MV5BNWU0NDE5NzAtM2FjNC00NzRhLWFlOTItOWUzYjZkNzViOTZhXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,N/A,R,23 Oct 1998,True,84%,95 min,,Last Night,movie,N/A,Don McKellar,1998,tt0156729,7.1,"9,061",,
0,"Émilie Dequenne, Fabrizio Rongione, Anne Yernaux, Olivier Gourmet",9 wins & 7 nominations.,N/A,"France, Belgium",N/A,"Jean-Pierre Dardenne, Luc Dardenne",,Drama,7.5/10,French,76/100,76,"Young and impulsive Rosetta lives with her alcoholic mother and, moved by despair, she will do anything to maintain a job.",https://m.media-amazon.com/images/M/MV5BOTY5ZDkyOGYtNzI0Ny00NTk4LThkN2ItOTA4NzQwNTIxNzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,N/A,R,22 Sep 1999,True,90%,95 min,,Rosetta,movie,N/A,"Jean-Pierre Dardenne, Luc Dardenne",1999,tt0200071,7.5,"12,116",,
0,"Jane Fonda, Michael Sarrazin, Susannah York, Gig Young",Won 1 Oscar. Another 9 wins & 24 nominations.,N/A,USA,13 Mar 2001,Sydney Pollack,,Drama,7.9/10,English,72/100,72,The lives of a disparate group of contestants intertwine in an inhumanely grueling dance marathon.,https://m.media-amazon.com/images/M/MV5BY2I3ZmQwOGMtMjdhMy00MjdkLTg3Y2ItMjZhNzI5MzZjZWUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Anchor Bay Entertainment,M/PG,N/A,True,83%,129 min,,"They Shoot Horses, Don't They?",movie,N/A,"Horace McCoy (novel), James Poe (screenplay), Robert E. Thompson (screenplay)",1969,tt0065088,7.9,"15,652",,
