,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Rutanya Alda, Natasha Braisewell, Albert Brooks, Henry Brown",1 nomination.,N/A,"Germany, USA",23 Apr 2002,Christine Lahti,,"Comedy, Drama, Romance",7.2/10,English,48/100,48,A 17-year-old girl has a troubled relationship with a 49-year-old man.,https://m.media-amazon.com/images/M/MV5BMTI0NjAyNjg4N15BMl5BanBnXkFtZTYwMTUwMzg5._V1_SX300.jpg,Paramount Classics,R,26 Oct 2001,True,52%,109 min,,My First Mister,movie,N/A,Jill Franklyn,2001,tt0206963,7.2,"5,310",,
0,"Shôtarô Morikubo, Ryuji Aigase, Takehito Koyasu, Katsumi Suzuki",N/A,N/A,Japan,23 Apr 2002,Hirotsugu Kawasaki,,"Animation, Action, Adventure, Sci-Fi, Thriller",6.6/10,Japanese,48/100,48,An elite superhuman agent must stop a foreign military unit from seizing control of an ancient artifact that holds the key to ultimate power.,https://m.media-amazon.com/images/M/MV5BNWVhYjhiMjktYWQxZS00OWVlLThhMjYtMDcwMWE0N2NkYjQ2L2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,ADV Films,R,05 Sep 1998,True,54%,90 min,,Spriggan,movie,N/A,"Yasutaka Itô (script), Hirotsugu Kawasaki (script), Ryoji Minagawa (manga), Hiroshi Takashige (manga)",1998,tt0164917,6.6,"3,392",,
0,"Aria Alpert Adjani, Ruben Anders, Rosanna Arquette, Mitchell Boshnack",Nominated for 1 Primetime Emmy. Another 1 win & 5 nominations.,N/A,USA,08 Apr 2003,Allison Anders,,"Drama, Music",7.2/10,English,,N/A,"A young music journalist's dark memories are awakened when he goes to interview a female rock singer, and both are forced to confront troubling secrets from their pasts.",https://m.media-amazon.com/images/M/MV5BZTljNGY4NGUtOGZhNi00ZmY1LWEyNjItYzIzMjRmYTRhMGQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Behind the Sun Productions,R,24 Jan 2001,True,100%,120 min,,Things Behind the Sun,movie,N/A,"Allison Anders, Kurt Voss",2001,tt0245501,7.2,"1,211",,
0,"Snoop Dogg, Pam Grier, Michael T. Weiss, Clifton Powell",1 nomination.,N/A,USA,N/A,Ernest R. Dickerson,,"Crime, Horror",4.1/10,"English, French, Spanish",42/100,42,"Over 20 years after his death by a gunshot, Jimmy Bones comes back as a ghost to wreak revenge on those who killed him and to clean up his neighborhood.",https://m.media-amazon.com/images/M/MV5BMGU0NDRiNzMtNmNhNi00MmFkLWE1MjUtZTk4ZDk3ODRlZmE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,24 Oct 2001,True,22%,96 min,,Bones,movie,N/A,"Adam Simon, Tim Metcalfe",2001,tt0166110,4.1,"6,447",,
0,"John Wayne, Richard Attenborough, Judy Geeson, Mel Ferrer",N/A,N/A,"UK, USA",N/A,Douglas Hickox,,"Action, Comedy, Crime",6.2/10,English,,N/A,"Chicago Police Lieutenant Jim Brannigan is sent to the U.K. to escort organized crime boss Ben Larkin back to the U.S., but Larkin's hitmen prepare an ambush for Brannigan.",https://m.media-amazon.com/images/M/MV5BOTQyYTM0NjktZjk0NS00MWNmLWJjMzMtOGFjNjMyZmViY2ZjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,PG,26 Mar 1975,True,13%,111 min,,Brannigan,movie,N/A,"Christopher Trumbo (screenplay), Michael Butler (screenplay), William P. McGivern (screenplay), William W. Norton (screenplay), Christopher Trumbo (story), Michael Butler (story)",1975,tt0072732,6.2,"4,823",,
0,"Elvis Presley, Shelley Fabares, Will Hutchins, Bill Bixby",N/A,N/A,USA,N/A,Arthur H. Nadel,,"Comedy, Musical",5.6/10,English,,N/A,"The heir to an oil fortune trades places with a water-ski instructor at a Florida hotel to see if girls will like him for himself, rather than his father's money.",https://m.media-amazon.com/images/M/MV5BYTZjNzcwZGUtM2Y1MC00MDVjLWFmNzYtZWU1Y2YyYzA0MWMwL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,TV-G,04 Dec 1967,True,,99 min,,Clambake,movie,N/A,Arthur Browne Jr. (story and screenplay),1967,tt0061489,5.6,"2,211",,
0,"Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon",2 wins & 4 nominations.,N/A,USA,N/A,Don Siegel,,"Action, Crime, Thriller",7.7/10,English,90/100,90,"When a madman calling himself ""the Scorpio Killer"" menaces the city, tough as nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath.",https://m.media-amazon.com/images/M/MV5BMzdhMTM2YTItOWU2YS00MTM0LTgyNDYtMDM1OWM3NzkzNTM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,R,23 Dec 1971,True,89%,102 min,,Dirty Harry,movie,N/A,"Harry Julian Fink (screenplay), Rita M. Fink (screenplay), Dean Riesner (screenplay), Harry Julian Fink (story), Rita M. Fink (story)",1971,tt0066999,7.7,"138,612",,
0,"Leonard Nimoy, Roberta L. Bondar, Eric DeJong, Ronald J. Grabe",N/A,N/A,"Canada, USA",02 Oct 2001,"Ben Burtt, Phyllis Ferguson, James Neihouse, Gail Singer",,"Documentary, Short",7.0/10,English,,N/A,Travel up close astronauts as they repair the Hubble Space Telescope and soar above Venus and Mars whilst finding proof of new planets and the possibility of other life forming around distant stars.,https://m.media-amazon.com/images/M/MV5BMTUxMzc4MjcxMV5BMl5BanBnXkFtZTcwNjM4MzIyMQ@@._V1_SX300.jpg,WARNER BROTHERS PICTURES,N/A,31 Dec 1994,True,,40 min,,Destiny in Space,movie,N/A,Toni Myers,1994,tt0109609,7.0,312,,
0,"Topol, Norma Crane, Leonard Frey, Molly Picon",Won 3 Oscars. Another 6 wins & 13 nominations.,N/A,USA,N/A,Norman Jewison,,"Drama, Family, Musical, Romance",8.0/10,"English, Hebrew, Russian",67/100,67,"In prerevolutionary Russia, a Jewish peasant contends with marrying off three of his daughters while growing anti-Semitic sentiment threatens his village.",https://m.media-amazon.com/images/M/MV5BMWMxNDYzNmUtYjFmNC00MGM2LWFmNzMtODhlMGNkNDg5MjE5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,G,03 Nov 1971,True,83%,181 min,,Fiddler on the Roof,movie,N/A,"Sholom Aleichem (adapted from stories), Arnold Perl (adapted from Sholem Aleichem stories by special arrangement with), Joseph Stein (stageplay), Joseph Stein (screenplay)",1971,tt0067093,8.0,"37,357",,
0,"Neil B. Hutchinson, James Whitmore",N/A,N/A,USA,02 Oct 2001,Graeme Ferguson,,"Short, Documentary",7.1/10,English,,N/A,"The maiden voyage of Columbia, the first space shuttle, is recounted with footage shot on the ground and in space.",https://m.media-amazon.com/images/M/MV5BMjEyNzc5ODQxNV5BMl5BanBnXkFtZTcwMDUyNjkyMQ@@._V1_SX300.jpg,Imax Corporation,N/A,15 Jun 1982,True,,37 min,,Hail Columbia!,movie,N/A,Roman Kroitor (narration),1982,tt0084043,7.1,141,,
0,"Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte, Michael Murphy",3 wins & 1 nomination.,N/A,"France, USA",15 Feb 2005,Robert Altman,,"Crime, Drama, Music, Thriller",6.4/10,English,57/100,57,A pair of kidnappings expose the complex power dynamics within the corrupt and unpredictable workings of 1930s Kansas City.,https://m.media-amazon.com/images/M/MV5BODE1ZjIwMjYtMmFhMC00NGZiLTgxNmUtYTVmYTg1MDg2NDBkXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,Fine Line,R,16 Aug 1996,True,62%,116 min,,Kansas City,movie,N/A,"Robert Altman, Frank Barhydt",1996,tt0116745,6.4,"4,230",,
0,"Judd Nelson, Jonna Lee, Gordon Jump, Walter Olkewicz",N/A,N/A,USA,N/A,Dorian Walker,,"Comedy, Romance",5.8/10,English,,N/A,"A spoiled rich young man hires a young hustler, who lives in a broken car and owes money to a dicey loan shark, to take his place in his elite prep school and graduate for him.",https://m.media-amazon.com/images/M/MV5BOGE0NjUyMGYtN2MzNy00MDlhLThhMzQtM2FiNjliMzMxNDFlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,R,18 May 1984,True,,105 min,,Making the Grade,movie,N/A,"Gene Quintano (screenplay), Gene Quintano (story), Charles Gale (story)",1984,tt0087666,5.8,"1,262",,
0,August Schellenberg,N/A,N/A,USA,N/A,Ivan Galin,,"Documentary, Short",6.5/10,English,,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTUyODI2NTgzMF5BMl5BanBnXkFtZTcwNDI2MTQyMQ@@._V1_SX300.jpg,N/A,N/A,17 Oct 1997,True,,40 min,,Mission to Mir,movie,N/A,"Matthew Hart, Toni Myers (narration)",1997,tt0119682,6.5,238,,
0,"Sally Field, Alfred Molina, Sheila Rosenthal, Roshan Seth",2 wins & 1 nomination.,N/A,USA,N/A,Brian Gilbert,,"Drama, Thriller",6.3/10,"English, Persian, Assyrian Neo-Aramaic",,N/A,"An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well.",https://m.media-amazon.com/images/M/MV5BMzc4ZGIzZmItZjc2Ni00ZWQyLTg2ODAtYTJiNmJhMWJmMzI5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG-13,11 Jan 1991,True,50%,116 min,,Not Without My Daughter,movie,N/A,"Betty Mahmoody (book), William Hoffer (book), David W. Rintels (screenplay)",1991,tt0102555,6.3,"11,651",,
0,"Divine, David Lochary, Mary Vivian Pearce, Mink Stole",N/A,N/A,USA,N/A,John Waters,,"Comedy, Crime",7.3/10,English,,N/A,"A spoiled schoolgirl runs away from home, gets pregnant while hitch-hiking, and ends up as a fashion model for a pair of beauticians who like to photograph women committing crimes.",https://m.media-amazon.com/images/M/MV5BMTY5NzgyMjUwOV5BMl5BanBnXkFtZTgwNjc2NjQzMTE@._V1_SX300.jpg,N/A,NC-17,28 Mar 1984,True,88%,89 min,,Female Trouble,movie,N/A,John Waters,1974,tt0072979,7.3,"7,567",,
0,"Steven Biel, Steve Blasco, Daniel Allen Butler, Frank Goldsmith",1 nomination.,N/A,"Canada, USA",02 Oct 2001,Stephen Low,,"Documentary, History",6.4/10,English,,N/A,Titanica reveals the clearest motion pictures ever captured of the Titanic. Witness startling images of the long-lost ruin contrasted with never-before-seen 1912 archival photos showing her...,https://m.media-amazon.com/images/M/MV5BMTQ1OTQ3MTAxN15BMl5BanBnXkFtZTcwMjk2MzkxMQ@@._V1_SX300.jpg,Imax Corporation,Not Rated,04 Apr 1995,True,60%,95 min,,Titanica,movie,N/A,N/A,1992,tt0105601,6.4,360,,
0,"Johnny Depp, Heather Graham, Ian Holm, Robbie Coltrane",14 nominations.,N/A,USA,N/A,"Albert Hughes, Allen Hughes",,"Horror, Mystery, Thriller",6.8/10,English,54/100,54,"In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper.",https://m.media-amazon.com/images/M/MV5BMTM1MjkxNTQxMV5BMl5BanBnXkFtZTYwMDMxNDg2._V1_SX300.jpg,N/A,R,19 Oct 2001,True,57%,122 min,,From Hell,movie,N/A,"Alan Moore (graphic novel), Eddie Campbell (graphic novel), Terry Hayes (screenplay), Rafael Yglesias (screenplay)",2001,tt0120681,6.8,"143,148",,
0,"Robert Redford, James Gandolfini, Mark Ruffalo, Steve Burton",1 win & 4 nominations.,N/A,USA,N/A,Rod Lurie,,"Action, Drama, Thriller",7.0/10,English,43/100,43,A court-martialed General rallies together twelve hundred inmates to rise against a corrupt and sadistic warden.,https://m.media-amazon.com/images/M/MV5BMzZlMTllYjMtZmQ0NS00ZGJkLTg1ODItODM2MmViYjlmNzcyXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,N/A,R,19 Oct 2001,True,52%,131 min,,The Last Castle,movie,N/A,"David Scarpa (story), David Scarpa (screenplay), Graham Yost (screenplay)",2001,tt0272020,7.0,"68,718",,
0,"Drew Barrymore, Steve Zahn, Adam Garcia, Brittany Murphy",2 wins & 2 nominations.,N/A,USA,N/A,Penny Marshall,,"Biography, Comedy, Drama",6.5/10,English,43/100,43,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father.",https://m.media-amazon.com/images/M/MV5BOGM5MzU5NTgtMmJjZC00Y2E2LThhZGQtMGE5YzUxZTgwZDdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,19 Oct 2001,True,49%,132 min,,Riding in Cars with Boys,movie,N/A,"Beverly D'Onofrio (book), Morgan Ward (screenplay)",2001,tt0200027,6.5,"25,939",,
0,"Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee",1 nomination.,N/A,"USA, Czech Republic, Thailand",N/A,"Danny Pang, Oxide Chun Pang",,"Action, Crime, Thriller",5.4/10,"English, Thai",24/100,24,A hitman who's in Bangkok to pull off a series of jobs violates his personal code when he falls for a local woman and bonds with his errand boy.,https://m.media-amazon.com/images/M/MV5BMTk2NjU4MDYwNV5BMl5BanBnXkFtZTcwMDQ5ODg3MQ@@._V1_SX300.jpg,N/A,R,05 Sep 2008,True,8%,99 min,,Bangkok Dangerous,movie,N/A,"Jason Richman (screenplay), Oxide Chun Pang, Danny Pang",2008,tt0814022,5.4,"54,100",,
0,"Leonardo Sbaraglia, Eduardo Noriega, Pablo Echarri, Leticia Brédice",5 wins & 9 nominations.,N/A,"Argentina, Spain, Uruguay",N/A,Marcelo Piñeyro,,"Crime, Drama, Romance, Thriller",7.2/10,Spanish,68/100,68,"Nene & Angel and their accomplice Cuervo participate in a botched bank robbery in 1965 Buenos Aires, then hide out from the police in Uruguay while the gang breaks down.",https://m.media-amazon.com/images/M/MV5BMWEyYWVlMTMtY2UzZS00M2YwLWIyYzYtMTdkNGE2NzUzNGQyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,R,11 May 2000,True,77%,125 min,,Burnt Money,movie,N/A,"Marcelo Figueras, Ricardo Piglia (novel), Marcelo Piñeyro",2000,tt0227277,7.2,"5,930",,
0,"Charlotte Ayanna, Kristin Bauer van Straten, W. Earl Brown, Daryl Hannah",2 wins & 1 nomination.,N/A,USA,25 Dec 2001,Michael Radford,,"Drama, Mystery",5.7/10,"English, Russian",41/100,41,A non-glamorous portrayal of the lives of people who make their living at a strip club.,https://m.media-amazon.com/images/M/MV5BOTU4NWUzYzktNzAzNi00YjIxLTkzNmEtN2RlNDQ2OTRhMmEzXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,Keystone Entertainment,R,11 Oct 2001,True,23%,123 min,,Dancing at the Blue Iguana,movie,N/A,"Michael Radford (screenplay), David Linter (screenplay)",2000,tt0217355,5.7,"3,587",,
0,"Greg Kinnear, Willem Dafoe, Rita Wilson, Maria Bello",6 nominations.,N/A,USA,N/A,Paul Schrader,,"Biography, Crime, Drama",6.6/10,English,66/100,66,The life of TV star Bob Crane and his strange friendship with electronics expert John Henry Carpenter.,https://m.media-amazon.com/images/M/MV5BMTMyMjYwMjEwOV5BMl5BanBnXkFtZTYwMDQ4MzI3._V1_SX300.jpg,N/A,R,01 Nov 2002,True,71%,105 min,,Auto Focus,movie,N/A,"Robert Graysmith (book), Michael Gerbosi",2002,tt0298744,6.6,"12,786",,
0,"Mark Rylance, Kerry Fox, Susannah Harker, Alastair Galbraith",6 wins & 4 nominations.,N/A,"France, UK, Germany, Spain",N/A,Patrice Chéreau,,"Drama, Romance",6.1/10,English,69/100,69,"A failed London musician meets once a week with a woman for a series of intense sexual encounters to get away from the realities of life. But when he begins inquiring about her, it puts their relationship at risk.",https://m.media-amazon.com/images/M/MV5BZjkyNDIxZjctMTEzOC00MmRlLWIyMWUtZDA4ODY0MjUzZGJjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,R,28 Mar 2001,True,66%,119 min,,Intimacy,movie,N/A,"Hanif Kureishi (stories), Anne-Louise Trividic, Patrice Chéreau",2001,tt0256103,6.1,"10,968",,
0,"Trevor Jack Brooks, Lorelei Linklater, Wiley Wiggins, Glover Gill",5 wins & 20 nominations.,N/A,USA,N/A,Richard Linklater,,"Animation, Drama, Fantasy",7.8/10,English,82/100,82,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.,https://m.media-amazon.com/images/M/MV5BMWM0ZjY5ZjctODNkZi00Nzk0LWE1ODUtNGM4ZDUyMzUwMGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,07 Mar 2002,True,81%,99 min,,Waking Life,movie,N/A,Richard Linklater,2001,tt0243017,7.8,"59,281",,
0,"Kevin Spacey, Jeff Bridges, Mary McCormack, Alfre Woodard",3 nominations.,N/A,"USA, Germany",N/A,Iain Softley,,"Drama, Mystery, Sci-Fi",7.4/10,English,49/100,49,"PROT is a patient at a mental hospital who claims to be from a far away planet named K PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations.",https://m.media-amazon.com/images/M/MV5BMjE5ZDVkNDAtMTJmYy00NzkzLTg2ZDUtOTZkOTU1ZDYwYTFhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,PG-13,26 Oct 2001,True,42%,120 min,,K-PAX,movie,N/A,"Gene Brewer (novel), Charles Leavitt (screenplay)",2001,tt0272152,7.4,"172,009",,
0,"Lance Bass, Joey Fatone, Emmanuelle Chriqui, GQ",4 nominations.,N/A,USA,N/A,Eric Bross,,"Comedy, Family, Romance",4.2/10,English,34/100,34,"A shy advertising employee meets his dream girl on the El train, but doesn't remember to get her phone number, resulting in an all-out search for the mystery girl",https://m.media-amazon.com/images/M/MV5BMjI2MTdkOTctNTliZS00MDAxLWI0ZTgtOWUyMmZjYmFmMzFkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,26 Oct 2001,True,19%,85 min,,On the Line,movie,N/A,"Eric Aronson, Paul B. Stanton",2001,tt0279286,4.2,"3,918",,
0,"Tony Shalhoub, Embeth Davidtz, Matthew Lillard, Shannon Elizabeth",1 win & 4 nominations.,N/A,"USA, Canada",N/A,Steve Beck,,"Horror, Thriller",5.6/10,English,30/100,30,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!",https://m.media-amazon.com/images/M/MV5BOTlmNzY5YzgtOTBhYS00NDBlLWJhMTYtMzZmNjI4ODVkYmM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,26 Oct 2001,True,15%,91 min,,Thir13en Ghosts,movie,N/A,"Robb White (story), Neal Marshall Stevens (screenplay), Richard D'Ovidio (screenplay)",2001,tt0245674,5.6,"77,109",,
0,"David Wenham, Susie Porter, Catherine McClements, Kris McQuade",1 win & 12 nominations.,N/A,"Australia, France",N/A,Jonathan Teplitzky,,"Comedy, Drama, Romance",6.3/10,English,47/100,47,After a one-night stand a couple is faced with the terrifying possibility of what they really want.,https://m.media-amazon.com/images/M/MV5BMTU3MzE2ODkzMF5BMl5BanBnXkFtZTcwMjA5NjQyMQ@@._V1_SX300.jpg,N/A,R,09 Nov 2000,True,48%,95 min,,Better Than Sex,movie,N/A,Jonathan Teplitzky,2000,tt0236019,6.3,"2,082",,
0,"Jake Gyllenhaal, Holmes Osborne, Maggie Gyllenhaal, Daveigh Chase",11 wins & 15 nominations.,N/A,USA,N/A,Richard Kelly,,"Drama, Mystery, Sci-Fi, Thriller",8.0/10,English,88/100,88,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,N/A,R,30 Jan 2002,True,87%,113 min,,Donnie Darko,movie,N/A,Richard Kelly,2001,tt0246578,8.0,"723,143",,
0,"Minnie Driver, Mary McCormack, Kevin McNally, Mark Williams",1 nomination.,N/A,"UK, USA",N/A,Mel Smith,,"Action, Comedy, Drama",6.2/10,English,39/100,39,A nurse eavesdrops with a friend on a cell phone conversation that describes a bank heist. She and the friend then conspire to blackmail the robbers for two million dollars.,https://m.media-amazon.com/images/M/MV5BYjVhOTkzMzItNGZkZC00MjE2LTg0YzctZTY2OGEzZDFjMmQwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,R,26 Oct 2001,True,20%,86 min,,High Heels and Low Lifes,movie,N/A,"Kim Fuller (story), Georgia Pritchett (story), Kim Fuller (screenplay)",2001,tt0253126,6.2,"3,281",,
0,"Kevin Kline, Kristin Scott Thomas, Hayden Christensen, Jena Malone",Nominated for 1 Golden Globe. Another 2 wins & 8 nominations.,N/A,USA,N/A,Irwin Winkler,,Drama,7.5/10,English,45/100,45,"When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.",https://m.media-amazon.com/images/M/MV5BMWVlYTVmZWYtYmVjZi00MDU3LWE2ZTYtMGE4NTAyM2RiNDFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,09 Nov 2001,True,47%,125 min,,Life as a House,movie,N/A,Mark Andrus,2001,tt0264796,7.5,"42,248",,
0,"Billy Bob Thornton, Frances McDormand, Michael Badalucco, James Gandolfini",Nominated for 1 Oscar. Another 24 wins & 41 nominations.,N/A,"UK, USA",N/A,"Joel Coen, Ethan Coen",,"Crime, Drama",7.5/10,"English, Italian, French",73/100,73,"A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong.",https://m.media-amazon.com/images/M/MV5BYjEwMGZkYTgtMTA5Ny00OWFhLTgzMWItYjhhMWUxYTIxNDgwXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,N/A,R,16 Nov 2001,True,81%,116 min,,The Man Who Wasn't There,movie,N/A,"Joel Coen, Ethan Coen",2001,tt0243133,7.5,"100,728",,
0,"Ariane Ascaride, Jean-Pierre Darroussin, Gérard Meylan, Jacques Boudet",4 wins & 3 nominations.,N/A,France,18 Mar 2003,Robert Guédiguian,,Drama,7.2/10,"French, English, Italian, German",65/100,65,"A dark tale of working-class life in Marseilles, a city in crisis. Interesting characters include a hard-bitten but compassionate fish market worker with a drug addicted daughter and a ...",https://m.media-amazon.com/images/M/MV5BMjExMTQ4MTAxMl5BMl5BanBnXkFtZTcwNjE5NzUxMQ@@._V1_SX300.jpg,Diaphana Distribution,N/A,17 Jan 2001,True,71%,133 min,,The Town Is Quiet,movie,N/A,"Jean-Louis Milesi (scenario and dialogue), Robert Guédiguian (scenario and dialogue)",2000,tt0234988,7.2,"1,153",,
0,"Shlomo Ashkinazy, Steve Greenberg, Nathan Lopes Cardozo, Naomi Mark",8 wins & 3 nominations.,N/A,"Israel, France, USA",21 Oct 2003,Sandi Simcha Dubowski,,Documentary,7.1/10,"English, Yiddish, Hebrew",66/100,66,A cinematic portrait of various gay Orthodox Jews who struggle to reconcile their faith and their sexual orientation.,https://m.media-amazon.com/images/M/MV5BNzg1MjU4NTQ5MF5BMl5BanBnXkFtZTgwMjE0NjgwMzE@._V1_SX300.jpg,New Yorker Films,NOT RATED,06 Dec 2001,True,89%,94 min,,Trembling Before G-d,movie,N/A,N/A,2001,tt0278102,7.1,853,,
0,"John Travolta, James Lashly, Rebecca Tilney, Debra Mooney",1 win & 3 nominations.,N/A,USA,N/A,Harold Becker,,"Crime, Mystery, Thriller",5.6/10,English,29/100,29,"When Danny witnesses his stepfather Rick murder a man, Danny's father Frank has to protect his son from the greatest danger.",https://m.media-amazon.com/images/M/MV5BNGI0YTcyYTItYTA0Ni00ZTlkLWI2NTUtZWFhYmVjZGFmOGMwXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,N/A,PG-13,02 Nov 2001,True,24%,89 min,,Domestic Disturbance,movie,N/A,"Lewis Colick (story), William S. Comanor (story), Gary Drucker (story), Lewis Colick (screenplay)",2001,tt0249478,5.6,"23,849",,
