,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Dodes'ka-den,1970,Not Rated,17 Oct 1974,140 min,Drama,Akira Kurosawa,"Akira Kurosawa (screenplay), Hideo Oguni (screenplay), Shinobu Hashimoto (screenplay), Shûgorô Yamamoto (novel)","Yoshitaka Zushi, Kin Sugai, Toshiyuki Tonomura, Shinsuke Minami","Various tales in the lives of Tokyo slum dwellers, including a mentally deficient young man obsessed with driving his own commuter trolley.",Japanese,Japan,Nominated for 1 Oscar. Another 4 wins.,https://m.media-amazon.com/images/M/MV5BYzI5MDRlYjEtMjZjZS00MGM0LWI0OGMtYTM3YjYzZmE4YjU4L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.4,"5,710",tt0065649,movie,N/A,N/A,N/A,N/A,True,7.4/10,57%,,,,,
0,Claire's Knee,1970,GP,21 Feb 1971,105 min,"Drama, Romance",Éric Rohmer,Éric Rohmer,"Jean-Claude Brialy, Aurora Cornu, Béatrice Romand, Laurence de Monaghan","On lakeside summer holiday, a conflicted older man is dared to have a flirt with two beautiful teenage stepsisters despite his betrothal to a diplomat's daughter and the fact that the girls have boyfriends.",French,France,Nominated for 1 Golden Globe. Another 6 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BYTMyMzM1ZWEtZGZhOC00M2U5LThmNjgtMjBhYWVmOTlmOGExXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,7.7,"7,686",tt0065772,movie,31 Mar 1998,N/A,Media Home Entertainment,N/A,True,7.7/10,96%,,,,,
0,"Hi, Mom!",1970,R,N/A,87 min,"Comedy, Drama",Brian De Palma,"Brian De Palma (screenplay), Charles Hirsch (story), Brian De Palma (story)","Charles Durning, Robert De Niro, Allen Garfield, Abraham Goren","A Vietnam vet moves into an apartment and views in other people's windows across the street, meets one of the women, and discovers black theater.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNDYxMmM3NmQtZjViMy00Mjc0LWIzOTYtMjkyMjFlNjBiNGI5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.2,"3,906",tt0065836,movie,N/A,N/A,N/A,N/A,True,6.2/10,73%,,,,,
0,A Swedish Love Story,1970,N/A,24 Apr 1970,115 min,"Drama, Romance",Roy Andersson,Roy Andersson,"Ann-Sofie Kylin, Rolf Sohlman, Anita Lindblom, Bertil Norström","Two teenagers fall in love over the summer, in spite of cynical and disapproving adults who dismiss their relationship as being nothing but young love.","Swedish, Spanish",Sweden,5 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZmE5MDdjNTctYzAwMy00N2RmLTk3NGUtZTM3MWRjODNlMzE0XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,N/A,7.4,"5,606",tt0065955,movie,N/A,N/A,N/A,N/A,True,7.4/10,,,,,,
0,On a Clear Day You Can See Forever,1970,G,17 Jun 1970,129 min,"Comedy, Drama, Fantasy, Musical, Romance",Vincente Minnelli,"Alan Jay Lerner (play), Alan Jay Lerner (screenplay)","Barbra Streisand, Yves Montand, Bob Newhart, Larry Blyden",A troubled young woman who visits a psychotherapist to help her quit smoking undergoes hypnosis and finds herself reliving a tragic Victorian romance from a past life.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYzdmZTE5NWItOGZiZi00OGE5LThiYTMtMDgyNjI5MDAyNDAyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,6.4,"3,369",tt0066181,movie,N/A,N/A,N/A,N/A,True,6.4/10,100%,,,,,
0,Performance,1970,R,04 Sep 1970,105 min,"Crime, Drama","Donald Cammell, Nicolas Roeg",Donald Cammell,"James Fox, Mick Jagger, Anita Pallenberg, Michèle Breton",A violent gangster seeks refuge from the mob in the Bohemian home of a former rock star.,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BODBlMGU1ZjItYTY1NS00MjY4LWJlYWUtNTkxOGE3ZWE5NDYxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.9,"8,886",tt0066214,movie,N/A,N/A,N/A,N/A,True,6.9/10,85%,,,,,
0,The Beguiled,1971,R,23 Jan 1971,105 min,"Drama, Thriller, War",Don Siegel,"Albert Maltz (screenplay), Irene Kamp (screenplay), Thomas Cullinan (from the novel by)","Clint Eastwood, Geraldine Page, Elizabeth Hartman, Jo Ann Harris","While imprisoned in a Confederate girls' boarding school, an injured Union soldier cons his way into each of the lonely women's hearts, causing them to turn on each other, and eventually, on him.","English, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BN2YyYThmZWMtOWFiNC00Njc1LTgxNjYtOTExZjcyMjlmMjkzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,66,7.2,"14,975",tt0066819,movie,N/A,N/A,N/A,N/A,True,7.2/10,88%,66/100,,,,
0,The Devil's Advocate,1997,R,17 Oct 1997,144 min,"Drama, Mystery, Thriller",Taylor Hackford,"Andrew Neiderman (novel), Jonathan Lemkin (screenplay), Tony Gilroy (screenplay)","Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones",An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.,"English, German, Italian, Mandarin, Spanish","USA, Germany",2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BM2M2MDJhMDgtMmJkYy00MTgzLTkyZTktODM5NzE1MWUyNDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,60,7.5,"316,490",tt0118971,movie,N/A,N/A,N/A,N/A,True,7.5/10,67%,60/100,,,,
0,Duel,1971,PG,13 Nov 1971,90 min,"Action, Thriller",Steven Spielberg,"Richard Matheson (screenplay), Richard Matheson (story)","Dennis Weaver, Jacqueline Scott, Eddie Firestone, Lou Frizzell",A business commuter is pursued and terrorized by the malevolent driver of a massive tractor-trailer.,English,USA,Nominated for 1 Golden Globe. Another 3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNzRkNjE4NjQtZTQ2NC00YTg1LThiZTMtNmRhYmQzODBlMDc2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.6,"60,420",tt0067023,movie,N/A,N/A,N/A,N/A,True,7.6/10,88%,,,,,
0,Johnny Got His Gun,1971,R,04 Aug 1971,111 min,"Drama, War",Dalton Trumbo,"Dalton Trumbo (novel), Dalton Trumbo (screenplay)","Timothy Bottoms, Kathy Fields, Marsha Hunt, Jason Robards","In this tragic, dark, anti-war satire, a patriotic young American in WW1 is rendered blind, deaf, limbless, and mute by a horrific artillery shell attack. Trapped in what's left of his body, he desperately looks for a way to end his life.",English,USA,Nominated for 1 Golden Globe. Another 3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNjg5ODM0OTY1N15BMl5BanBnXkFtZTgwOTUzNDE3MjE@._V1_SX300.jpg,71,7.9,"14,939",tt0067277,movie,N/A,N/A,N/A,N/A,True,7.9/10,67%,71/100,,,,
0,They Call Me Trinity,1970,G,04 Nov 1971,115 min,"Comedy, Western",Enzo Barboni,"Enzo Barboni (story and screenplay), Gene Luotto (dialogue)","Terence Hill, Bud Spencer, Steffen Zacharias, Dan Sturkie","A lazy, unorthodox gunfighter and his portly, horse-thieving brother defend a Mormon settlement from a land-grabbing Major, a Mexican bandit, and their henchmen.","Italian, English",Italy,N/A,https://m.media-amazon.com/images/M/MV5BMWVlNjE1MDYtM2FkNy00OGYwLWEzMTAtMDQ3Y2RhYWI1YmQ1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,7.5,"18,404",tt0067355,movie,N/A,N/A,N/A,N/A,True,7.5/10,,,,,,
0,Mon Oncle Antoine,1971,Not Rated,12 Nov 1971,104 min,Drama,Claude Jutra,"Claude Jutra (adaptation), Clément Perron (adaptation), Clément Perron (original story)","Jacques Gagnon, Lyne Champagne, Jean Duceppe, Olivette Thibault","Set in cold rural Quebec at Christmas time, we follow the coming of age of a young boy and the life of his family which owns the town's general store and undertaking business.","French, English",Canada,5 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTIyOTIzMTI3M15BMl5BanBnXkFtZTcwMzcyODg2MQ@@._V1_SX300.jpg,N/A,7.6,"2,495",tt0067439,movie,N/A,N/A,N/A,N/A,True,7.6/10,100%,,,,,
0,El Topo,1970,Not Rated,15 Apr 1971,125 min,"Drama, Western",Alejandro Jodorowsky,Alejandro Jodorowsky,"Alejandro Jodorowsky, Brontis Jodorowsky, José Legarreta, Alfonso Arau",A mysterious black-clad gunfighter wanders a mystical Western landscape encountering multiple bizarre characters.,Spanish,Mexico,2 wins.,https://m.media-amazon.com/images/M/MV5BNmUzMWQzMTItYzZiOS00NmI1LWIzMTgtOWE4NzE1M2NhY2IxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,7.5,"24,413",tt0067866,movie,N/A,N/A,N/A,N/A,True,7.5/10,79%,,,,,
0,Dr. Phibes Rises Again,1972,PG,01 Jul 1972,89 min,"Comedy, Horror",Robert Fuest,"Robert Fuest, Robert Blees, James Whiton (based on characters created by), William Goldstein (based on characters created by)","Vincent Price, Robert Quarry, Valli Kemp, Hugh Griffith","The vengeful doctor rises again, seeking the Scrolls of Life in an attempt to resurrect his deceased wife.",English,UK,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTI5OTkwODUwMl5BMl5BanBnXkFtZTcwMDI1NTgzNA@@._V1_SX300.jpg,N/A,6.4,"5,361",tt0068503,movie,20 Feb 2001,N/A,American International Picture,N/A,True,6.4/10,63%,,,,,
0,Lone Wolf and Cub: Sword of Vengeance,1972,Not Rated,23 Aug 1973,84 min,"Action, Adventure",Kenji Misumi,"Kazuo Koike (manga), Goseki Kojima (manga), Kazuo Koike (screenplay), Kazuo Koike (story), Goseki Kojima (story)","Tomisaburô Wakayama, Fumio Watanabe, Gô Katô, Tomoko Mayama","The story of a Ronin (i.e. a masterless samurai) who wanders the countryside of Japan with his small child, having various adventures.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNmUxNGQ4NDgtYTQ5NC00NWI3LWI5ZDctMDBhNTFjOGFlZGYwXkEyXkFqcGdeQXVyNDIwODAwNzg@._V1_SX300.jpg,N/A,7.8,"6,483",tt0068815,movie,N/A,N/A,N/A,N/A,True,7.8/10,82%,,,,,
0,Lone Wolf and Cub: Baby Cart at the River Styx,1972,Not Rated,22 Apr 1972,81 min,"Action, Adventure, Drama",Kenji Misumi,"Kazuo Koike (story), Goseki Kojima (story), Kazuo Koike","Tomisaburô Wakayama, Kayo Matsuo, Akiji Kobayashi, Minoru Ôki","Trailed by a clan of female ninja, Ogami is paid to assassinate a clan traitor accompanied by three killers known as the Gods of Death.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMTEyN2Q0MDctNmY1My00YTJiLWI1ZTQtMGUzODU2Nzk2NjEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,8.0,"5,043",tt0068816,movie,N/A,N/A,N/A,N/A,True,8.0/10,100%,,,,,
0,Lady Sings the Blues,1972,R,12 Oct 1972,144 min,"Biography, Drama, Music, Romance",Sidney J. Furie,"Chris Clark (screenplay), Suzanne De Passe (screenplay), William Dufty (book), Billie Holiday (book), Terence McCloy (screenplay)","Diana Ross, Billy Dee Williams, Richard Pryor, James T. Callahan","The story of the troubled life and career of the legendary Jazz singer, Billie Holiday.",English,USA,Nominated for 5 Oscars. Another 5 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BN2I4NjY5OGYtNjMyNS00Nzg4LTg3ZjEtZTc1YjMyNjhkOTRmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,7.1,"3,530",tt0068828,movie,08 Nov 2005,N/A,Paramount Pictures,N/A,True,7.1/10,69%,,,,,
0,Slither,2006,R,31 Mar 2006,95 min,"Comedy, Horror, Sci-Fi",James Gunn,James Gunn,"Don Thompson, Nathan Fillion, Gregg Henry, Xantha Radley","A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",English,"Canada, USA",2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYjI0MDVlOGUtMjNjNS00ZGI1LTgxMzQtNWIyM2QyN2RkYjRhXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,69,6.4,"72,120",tt0439815,movie,N/A,N/A,N/A,N/A,True,6.4/10,86%,69/100,,,,
0,Traffic,2000,R,05 Jan 2001,147 min,"Crime, Drama, Thriller",Steven Soderbergh,"Simon Moore (miniseries Traffik), Stephen Gaghan (screenplay)","Benicio Del Toro, Jacob Vargas, Andrew Chavez, Michael Saucedo","A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business.","English, Spanish","USA, Mexico, Germany",Won 4 Oscars. Another 70 wins & 86 nominations.,https://m.media-amazon.com/images/M/MV5BNDA2YjNkMjEtZjcwNy00ZTc5LWEzNDItMjE0ODlmMDAzNDFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,86,7.6,"190,965",tt0181865,movie,N/A,N/A,N/A,N/A,True,7.6/10,93%,86/100,,,,
0,Charley Varrick,1973,PG,19 Oct 1973,111 min,"Action, Crime, Drama, Thriller",Don Siegel,"John Reese (novel), Howard Rodman (screenplay), Dean Riesner (screenplay)","Walter Matthau, Joe Don Baker, Felicia Farr, Andrew Robinson","A man, his wife, and their friend, stage a bloody bank robbery, unaware they are stealing money from the Mob.",English,USA,Won 1 BAFTA Film Award. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDk2MTY5OTYtZDczZS00ODkzLTlhNTMtMDQ0ZGI5OTBkNzVjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.5,"10,030",tt0069865,movie,N/A,N/A,N/A,N/A,True,7.5/10,82%,,,,,
0,Dark Star,1974,G,09 Feb 1979,83 min,"Comedy, Sci-Fi",John Carpenter,"John Carpenter (original story and screenplay), Dan O'Bannon (original story and screenplay)","Brian Narelle, Cal Kuniholm, Dre Pahich, Dan O'Bannon","In the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZDYwN2NjYzQtODk3Ni00ZTA1LWExZmUtZjhjOGQ2YjgwMjIwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,66,6.3,"21,205",tt0069945,movie,N/A,N/A,N/A,N/A,True,6.3/10,80%,66/100,,,,
0,Emperor of the North,1973,PG,24 May 1973,118 min,"Action, Adventure, Drama, Thriller",Robert Aldrich,Christopher Knopf,"Lee Marvin, Ernest Borgnine, Keith Carradine, Charles Tyner","In 1933, during the Depression, Shack the brutal conductor of the number 19 train has a personal vendetta against the best train hopping hobo tramp in the Northwest, A No. 1.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYWM5ZjlmN2UtMTMwNi00YTIwLWI2MDEtMWQ4OWE2MDMzMjY1XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.3,"5,333",tt0070030,movie,06 Jun 2006,N/A,N/A,N/A,True,7.3/10,71%,,,,,
0,My Name Is Nobody,1973,PG,17 Jul 1974,116 min,"Comedy, Western",Tonino Valerii,"Sergio Leone (idea), Fulvio Morsella (story), Ernesto Gastaldi (story), Ernesto Gastaldi (screenplay)","Terence Hill, Henry Fonda, Jean Martin, R.G. Armstrong","A young, easygoing gunman (Hill) worships and competes with an old gunfighter (Fonda) who only wants to retire.","Italian, English","Italy, France, West Germany",1 win.,https://m.media-amazon.com/images/M/MV5BY2QyYTg2NDMtYmU3NS00YjVhLWFkZWItMzU1MTEyMTUxMzAyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,68,7.5,"22,203",tt0070215,movie,N/A,N/A,N/A,N/A,True,7.5/10,100%,68/100,,,,
0,Save the Tiger,1973,R,14 Feb 1973,100 min,Drama,John G. Avildsen,Steve Shagan,"Jack Lemmon, Jack Gilford, Laurie Heineman, Norman Burton","A disillusioned aging decent man and once proud WWII veteran is dealing with midlife crisis as well as a tough moral dilemma. If he wants his small near-bankrupt clothing company to survive, he has two days to let go of his shaken morals.","English, Spanish",USA,Won 1 Oscar. Another 1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTlkOThjY2QtZjc5ZS00MjRmLWI4YjEtMTNkNDE1ZGYxMDhhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,N/A,6.9,"4,324",tt0070640,movie,25 Oct 2005,N/A,Paramount Pictures,N/A,True,6.9/10,83%,,,,,
0,Scarecrow,1973,R,11 Apr 1973,112 min,Drama,Jerry Schatzberg,Garry Michael White,"Gene Hackman, Al Pacino, Dorothy Tristan, Ann Wedgeworth","Max, an ex-con drifter with a penchant for brawling is amused by Lion, a homeless ex-sailor, and they partner up as they head east together.",English,USA,4 wins.,https://m.media-amazon.com/images/M/MV5BYWI4YjlhYTEtMGNkZi00MjJmLWI3M2QtM2NiM2I1YjZiOTg0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,72,7.3,"14,716",tt0070643,movie,12 Jul 2005,N/A,Warner Home Video,N/A,True,7.3/10,75%,72/100,,,,
0,The Banger Sisters,2002,R,20 Sep 2002,98 min,"Comedy, Drama",Bob Dolman,Bob Dolman,"Goldie Hawn, Susan Sarandon, Geoffrey Rush, Erika Christensen","Lavinia and Suzette, former rock groupies and best friends, reconnect after twenty years; one is still as wild as ever, while the other has adopted a more conservative lifestyle.",English,USA,Nominated for 1 Golden Globe. Another 1 win.,https://m.media-amazon.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,48,5.6,"14,111",tt0280460,movie,N/A,N/A,N/A,N/A,True,5.6/10,48%,48/100,,,,
0,Theater of Blood,1973,R,05 Apr 1973,104 min,"Comedy, Drama, Horror",Douglas Hickox,"Anthony Greville-Bell (screenplay), Stanley Mann (idea), John Kohn (idea)","Vincent Price, Diana Rigg, Ian Hendry, Harry Andrews",A Shakespearean actor takes poetic revenge on the critics who denied him recognition.,English,UK,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTQwODcwNTIyNl5BMl5BanBnXkFtZTcwOTUyMTM4NA@@._V1_SX300.jpg,N/A,7.2,"8,880",tt0070791,movie,28 Aug 2001,N/A,United Artists,N/A,True,7.2/10,93%,,,,,
0,California Split,1974,R,01 Aug 1974,108 min,"Comedy, Drama",Robert Altman,Joseph Walsh,"George Segal, Elliott Gould, Ann Prentiss, Gwen Welles","When a casual gambler befriends a professional one, he begins to mirror his life, sending both deeper into the sleazy gambling world where the stakes keep getting bigger.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNjk5MzNjMDctYTdhNS00OWI0LWI2MzUtMDI3ODYwMDc5M2E3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.2,"4,837",tt0071269,movie,02 Nov 2004,N/A,Columbia Pictures,N/A,True,7.2/10,88%,,,,,
0,The Phantom of Liberty,1974,R,27 Oct 1974,104 min,Comedy,Luis Buñuel,"Luis Buñuel (scenario), Jean-Claude Carrière","Adriana Asti, Julien Bertheau, Jean-Claude Brialy, Adolfo Celi",A series of surreal sequences that critique morality and society in a stream of consciousness style.,French,France,2 wins.,https://m.media-amazon.com/images/M/MV5BMmRkZWI3NzQtMDQyNi00MDEyLTkzODQtMmMwOWM4ZjM1NzdmL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,7.9,"13,203",tt0071487,movie,24 May 2005,N/A,20th Century Fox Film Corporation,N/A,True,7.9/10,90%,,,,,
0,The Groove Tube,1974,R,05 Jun 1975,75 min,Comedy,Ken Shapiro,"Lane Sarasohn, Ken Shapiro","Ken Shapiro, Richard Belzer, Chevy Chase, Buzzy Linhart","A collection of skits that make fun of 1970s television, featuring early appearances by Chevy Chase and Richard Belzer.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTIzOGY4ZWYtNTdkMy00YWQ0LWE4YWYtNWYyZGZjNDZiOWY5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.9,"1,872",tt0071583,movie,N/A,N/A,N/A,N/A,True,5.9/10,13%,,,,,
0,The Holy Mountain,1973,R,11 Jul 1975,114 min,"Adventure, Drama, Fantasy",Alejandro Jodorowsky,Alejandro Jodorowsky,"Alejandro Jodorowsky, Horacio Salinas, Zamira Saunders, Juan Ferrara","In a corrupt, greed-fueled world, a powerful alchemist leads a Christ-like character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment.","Spanish, English",Mexico,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BN2IzM2I5NTQtMTIyMy00YWM2LWI1OGMtNjI0MWIyNDZkZGFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,7.9,"34,703",tt0071615,movie,N/A,N/A,N/A,N/A,True,7.9/10,83%,,,,,
0,The Adventure of Sherlock Holmes' Smarter Brother,1975,PG,14 Dec 1975,91 min,"Comedy, Crime, Music, Mystery, Romance",Gene Wilder,Gene Wilder,"Gene Wilder, Madeline Kahn, Marty Feldman, Dom DeLuise",The younger brother of the consulting detective tries to steal Sherlock's glory by solving an important case assisted by an eccentric Scotland Yard detective and a lovely but suspicious actress.,English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTgzMDkyMDE3NF5BMl5BanBnXkFtZTcwMzAyNzIzMQ@@._V1_SX300.jpg,N/A,6.1,"6,024",tt0072608,movie,N/A,N/A,N/A,N/A,True,6.1/10,60%,,,,,
0,Dolemite,1975,R,26 Apr 1975,90 min,"Action, Comedy, Crime",D'Urville Martin,"Jerry Jones (screenplay), Rudy Ray Moore (original adaptation)","Rudy Ray Moore, D'Urville Martin, Jerry Jones, Lady Reed","After he is released from jail, a pimp takes on the criminals and corrupt police officers who framed him in the first place.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMDc3MGIyZjktNGRhNS00MGMwLTllMGItZDkyNzMxNzYxZjUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,67,5.8,"4,931",tt0072895,movie,N/A,N/A,N/A,N/A,True,5.8/10,64%,67/100,,,,
0,The Great Waldo Pepper,1975,PG,13 Mar 1975,107 min,"Adventure, Drama",George Roy Hill,"George Roy Hill (story), William Goldman (screenplay)","Robert Redford, Bo Svenson, Bo Brundin, Susan Sarandon","A biplane pilot who had missed flying in WWI takes up barnstorming and later a movie career in his quest for the glory he had missed, eventually getting a chance to prove himself in a film ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTJkM2UwNzgtODFjNi00YTEwLWIyNDMtMDY4MGUyYTg0NDk4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,6.7,"5,195",tt0073075,movie,15 Jun 1998,N/A,Universal,N/A,True,6.7/10,67%,,,,,
0,Night Moves,1975,R,30 Aug 1975,100 min,"Crime, Mystery, Thriller",Arthur Penn,Alan Sharp,"Gene Hackman, Jennifer Warren, Edward Binns, Harris Yulin","Los Angeles private investigator Harry Moseby is hired by a client to find her runaway teenage daughter. Moseby tracks the daughter down, only to stumble upon something much more intriguing and sinister.","English, Spanish, French",USA,Nominated for 1 BAFTA Film Award. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDRiYzE4ZWEtNjEwOC00MjUxLThhYzctODUyNDcxZWFlNWExL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,82,7.1,"11,012",tt0073453,movie,12 Jul 2005,N/A,WARNER BROTHERS PICTURES,N/A,True,7.1/10,83%,82/100,,,,
0,The Passenger,1975,PG-13,09 Apr 1975,126 min,"Drama, Thriller",Michelangelo Antonioni,"Mark Peploe (original story), Mark Peploe (screenplay), Enrico Sannia (screenplay), Michelangelo Antonioni (screenplay)","Jack Nicholson, Maria Schneider, Jenny Runacre, Ian Hendry","A frustrated war correspondent, unable to find the war he's been asked to cover, takes the risky path of coopting the identity of a dead arms dealer acquaintance.","English, Spanish, German, French","Italy, France, Spain",5 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BM2MyODc3OWEtYzRiYS00Yzc5LTliZjMtNTQ1NWFlMDRmZmVlL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,90,7.6,"20,016",tt0073580,movie,N/A,N/A,N/A,N/A,True,7.6/10,89%,90/100,,,,
