,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Don Sullivan, Fred Graham, Lisa Simone, Shug Fisher",N/A,N/A,USA,13 Aug 2002,Ray Kellogg,,"Horror, Sci-Fi",3.4/10,English,,N/A,A giant lizard terrorizes a rural Texas community and a a heroic teenager attempts to destroy the creature.,https://m.media-amazon.com/images/M/MV5BNDExMzhiZTktMjkwOS00ZDM1LWEyYmQtOWEyY2JjMjBjOTBkXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg,McLendon-Radio Pictures Distributing Com,Not Rated,27 Nov 1962,True,22%,74 min,,The Giant Gila Monster,movie,N/A,"Ray Kellogg (original story), Jay Simms (screenplay)",1959,tt0052846,3.4,"3,110",,
0,"Claude Rains, Gloria Stuart, William Harrigan, Henry Travers",3 wins & 2 nominations.,N/A,USA,N/A,James Whale,,"Horror, Sci-Fi",7.7/10,English,87/100,87,"A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",https://m.media-amazon.com/images/M/MV5BMmY3Yzk2NjMtYzczNS00MGVjLTgwZGMtZWQ4Y2E4NjQ4NTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,Not Rated,13 Nov 1933,True,97%,71 min,,The Invisible Man,movie,N/A,"H.G. Wells (novel), R.C. Sherriff (screenplay)",1933,tt0024184,7.7,"28,576",,
0,"James Best, Ingrid Goude, Ken Curtis, Gordon McLendon",N/A,N/A,USA,30 Aug 2005,Ray Kellogg,,"Horror, Sci-Fi",4.0/10,"English, Spanish",,N/A,"On an isolated island, a small group of people are terrorized by giant voracious shrews in the midst of a hurricane.",https://m.media-amazon.com/images/M/MV5BZTg0ZjEzOTEtZjkwYy00ZDI2LTgwM2ItYWY3N2EyZDE3MGI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Legend Films,Not Rated,06 Apr 1962,True,50%,69 min,,The Killer Shrews,movie,N/A,"Jay Simms (original story), Jay Simms (screenplay)",1959,tt0052969,4.0,"4,270",,
0,"Jeff Morrow, Barbara Lawrence, John Emery, George O'Hanlon",N/A,N/A,USA,N/A,Kurt Neumann,,"Action, Drama, Horror, Romance, Sci-Fi",5.8/10,English,,N/A,Aliens from another world send a huge robotic accumulator to invade the Earth and absorb all energy it comes in contact with.,https://m.media-amazon.com/images/M/MV5BMGRhOWExMjUtZTBiZS00MDUzLWE3NGMtNGFkZWFkZTVjNjA3XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,N/A,Not Rated,01 Apr 1957,True,63%,78 min,,Kronos,movie,N/A,"Lawrence L. Goldman (screenplay), Irving Block (story)",1957,tt0050610,5.8,"1,565",,
0,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson",Nominated for 3 Oscars. Another 7 wins & 39 nominations.,N/A,"UK, USA",N/A,Joel Schumacher,,"Drama, Musical, Romance, Thriller",7.3/10,"English, Italian",40/100,40,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,https://m.media-amazon.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@._V1_SX300.jpg,N/A,PG-13,10 Dec 2004,True,33%,143 min,,The Phantom of the Opera,movie,N/A,"Gaston Leroux (novel), Andrew Lloyd Webber (book), Andrew Lloyd Webber (screenplay), Joel Schumacher (screenplay)",2004,tt0293508,7.3,"113,771",,
0,"John Cusack, Gene Hackman, Dustin Hoffman, Rachel Weisz",1 win & 3 nominations.,N/A,USA,N/A,Gary Fleder,,"Crime, Drama, Thriller",7.1/10,"English, French, Italian",61/100,61,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,https://m.media-amazon.com/images/M/MV5BOTcwMmE5YWItNDkzMi00Yjk2LTk5ZjItMmY5ZDhhNWE0ZWRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,17 Oct 2003,True,73%,127 min,,Runaway Jury,movie,N/A,"John Grisham (novel), Brian Koppelman (screenplay), David Levien (screenplay), Rick Cleveland (screenplay), Matthew Chapman (screenplay)",2003,tt0313542,7.1,"88,352",,
0,"Michelle Michaels, Robin Stille, Michael Villella, Debra De Liso",N/A,N/A,USA,N/A,Amy Holden Jones,,Horror,5.7/10,English,,N/A,A high school student's slumber party turns terrifying as an escaped mental patient with a drill decides to crash the evening.,https://m.media-amazon.com/images/M/MV5BMGIzNTMxOGEtMzg3NC00M2ZhLWEwYzAtMjE5MTQyNzBhZTcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,12 Nov 1982,True,40%,77 min,,The Slumber Party Massacre,movie,N/A,Rita Mae Brown,1982,tt0084695,5.7,"10,010",,
0,"Crystal Bernard, Jennifer Rhodes, Kimberly McArthur, Patrick Lowe",N/A,N/A,USA,N/A,Deborah Brock,,"Comedy, Horror, Music",4.6/10,English,,N/A,"Courtney Bates, the younger sister of Valerie, and her friends go to their condo for a weekend getaway, but Courtney can't get rid of the haunting feeling that a supernatural rockabilly driller killer is coming to murder them all.",https://m.media-amazon.com/images/M/MV5BMjFjMTUyOTAtMDg4Yy00YjE4LWE1ODgtODM3ZDAwZWZhN2UyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,16 Oct 1987,True,,77 min,,Slumber Party Massacre II,movie,N/A,Deborah Brock,1987,tt0093996,4.6,"4,170",,
0,"Keely Christian, Brittain Frye, Michael Harris, David Greenlee",N/A,N/A,USA,N/A,Sally Mattison,,"Comedy, Horror",4.7/10,English,,N/A,Jackie Cassidy and her friends are stalked by a serial killer while having a slumber party.,https://m.media-amazon.com/images/M/MV5BYjk4ZTVlMmMtODY4MC00MTM0LWJiYjAtNjMzMjBkN2ZhOGIxXkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_SX300.jpg,N/A,R,07 Sep 1990,True,,87 min,,Slumber Party Massacre III,movie,N/A,Catherine Cyran (screenplay),1990,tt0100639,4.7,"2,267",,
0,"Angela O'Neill, Wendy Martel, Pamela Ross, Nicole Rio",N/A,N/A,USA,N/A,Carol Frank,,Horror,4.5/10,English,,N/A,College student Beth and her sorority sisters are stalked by an escaped psychopathic killer who shares a strange telepathic link with her.,https://m.media-amazon.com/images/M/MV5BOWVkYTEwYTctMTQ0NS00MTVhLWEzZTYtMDBhMjA5NjZkNjY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,10 Oct 1986,True,,74 min,,Sorority House Massacre,movie,N/A,Carol Frank,1986,tt0091990,4.5,"2,514",,
0,"Gail Thackray, Melissa Moore, Stacia Zhivago, Barbii",N/A,N/A,USA,N/A,Jim Wynorski,,"Comedy, Horror, Thriller",4.9/10,English,,N/A,Five college women buy the old Hokstedter place for their new sorority house. They got it cheap because of the bloody incidents from five years before. They decide to stay in it for the ...,https://m.media-amazon.com/images/M/MV5BMTQxNTIyMTQxMl5BMl5BanBnXkFtZTgwMjMxNjkwMzE@._V1_SX300.jpg,N/A,Unrated,05 Oct 1990,True,,77 min,,Sorority House Massacre II,movie,N/A,"J.B. Rogers, Bob Sheridan, Mark Thomas McGee",1990,tt0100663,4.9,"1,780",,
0,"Damon Wayans, Savion Glover, Jada Pinkett Smith, Tommy Davidson",1 win & 10 nominations.,"$1,883,628",USA,17 Apr 2001,Spike Lee,,"Comedy, Drama, Music",6.5/10,English,50/100,50,"A frustrated African-American TV writer proposes a blackface minstrel show in protest, but to his chagrin it becomes a hit.",https://m.media-amazon.com/images/M/MV5BMTI2ODIzMjUyMV5BMl5BanBnXkFtZTYwNzEyMzY3._V1_SX300.jpg,New Line Cinema,R,20 Oct 2000,True,51%,135 min,,Bamboozled,movie,N/A,Spike Lee,2000,tt0215545,6.5,"9,814",,
0,"Vaughan Sheffield, Christian Patterson, Lisa Perry, Sam Worthington",9 wins & 3 nominations.,N/A,"USA, Australia",N/A,Dein Perry,,"Comedy, Drama, Romance",6.2/10,English,45/100,45,Charismatic tap dancing Sean tries to find a way out of working at the steel mill. When failure brings him home he starts his own dance group wearing hardhats. He must then find inspiration in the steel mill he once tried to escape.,https://m.media-amazon.com/images/M/MV5BMTgxMzc5OTg3OV5BMl5BanBnXkFtZTcwNjIzMjYyMQ@@._V1_SX300.jpg,N/A,R,05 Oct 2000,True,35%,95 min,,Bootmen,movie,N/A,"Steve Worland (story), Hilary Linstead (story), Dein Perry (story), Steve Worland (screenplay)",2000,tt0210584,6.2,"2,173",,
0,"Steve Blum, Mona Marshall, Tifanie Christun, Derek Stephen Prince",N/A,,Japan,,N/A,,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi, Thriller",7.3/10,"English, Japanese",,N/A,"A group of young teens is unexpectedly sent to the mysterious Digital World and paired up with their own powerful, morphing monster called the Digimon. Together the entire group set out on an adventure to fight evil and save the world.",https://m.media-amazon.com/images/M/MV5BNGJhOGJmZGItNjQwZS00MzQ5LTg0MDMtYTc3YzAwMDc4YjFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,,TV-Y7,14 Aug 1999,True,,24 min,,Digimon: Digital Monsters,series,,N/A,1999–2003,tt0210418,7.3,"19,426",,4
0,"Sylvester Stallone, Miranda Richardson, Rachael Leigh Cook, Rhona Mitra",7 nominations.,N/A,USA,N/A,Stephen Kay,,"Action, Crime, Drama, Thriller",5.2/10,English,24/100,24,A Las Vegas mob enforcer travels back to his hometown to investigate his brother's mysterious death.,https://m.media-amazon.com/images/M/MV5BMTkzMDk3Njg3NF5BMl5BanBnXkFtZTYwNTIzMzU3._V1_SX300.jpg,N/A,R,06 Oct 2000,True,12%,102 min,,Get Carter,movie,N/A,"Ted Lewis (novel), David McKenna (screenplay)",2000,tt0208988,5.2,"31,866",,
0,"Sylvester Stallone, Miranda Richardson, Rachael Leigh Cook, Rhona Mitra",7 nominations.,N/A,USA,N/A,Stephen Kay,,"Action, Crime, Drama, Thriller",5.2/10,English,24/100,24,A Las Vegas mob enforcer travels back to his hometown to investigate his brother's mysterious death.,https://m.media-amazon.com/images/M/MV5BMTkzMDk3Njg3NF5BMl5BanBnXkFtZTYwNTIzMzU3._V1_SX300.jpg,N/A,R,06 Oct 2000,True,12%,102 min,,Get Carter,movie,N/A,"Ted Lewis (novel), David McKenna (screenplay)",2000,tt0208988,5.2,"31,866",,
0,"Robert De Niro, Ben Stiller, Teri Polo, Blythe Danner",Nominated for 1 Oscar. Another 7 wins & 14 nominations.,N/A,USA,N/A,Jay Roach,,"Comedy, Romance",7.0/10,"English, Thai, Spanish, Hebrew, French",73/100,73,"Male nurse Greg Focker meets his girlfriend's parents before proposing, but her suspicious father is every date's worst nightmare.",https://m.media-amazon.com/images/M/MV5BMGNlMGZiMmUtZjU0NC00MWU4LWI0YTgtYzdlNGVhZGU4NWZlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,PG-13,06 Oct 2000,True,84%,108 min,,Meet the Parents,movie,N/A,"Greg Glienna, Mary Ruth Clarke, Greg Glienna (story), Mary Ruth Clarke (story), Jim Herzfeld (screenplay), John Hamburg (screenplay)",2000,tt0212338,7.0,"302,749",,
0,"Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans",Nominated for 1 Oscar. Another 35 wins & 69 nominations.,N/A,USA,N/A,Darren Aronofsky,,Drama,8.3/10,English,68/100,68,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,R,15 Dec 2000,True,79%,102 min,,Requiem for a Dream,movie,N/A,"Hubert Selby Jr. (based on the book by), Hubert Selby Jr. (screenplay), Darren Aronofsky (screenplay)",2000,tt0180093,8.3,"738,884",,
0,"Colin Farrell, Matthew Davis, Clifton Collins Jr., Tom Guiry",2 wins & 5 nominations.,N/A,"USA, Germany",N/A,Joel Schumacher,,"Drama, War",7.0/10,English,55/100,55,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",https://m.media-amazon.com/images/M/MV5BMzRlZDEwYmItYjMwMC00NjliLWJlN2YtZmNkYjYxNjU4M2QxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,N/A,R,24 May 2001,True,76%,101 min,,Tigerland,movie,N/A,"Ross Klavan, Michael McGruther",2000,tt0170691,7.0,"37,065",,
0,"Michael Rispoli, Kelly Macdonald, Kathrine Narducci, Kevin Conway",3 wins & 4 nominations.,N/A,USA,N/A,Raymond De Felitta,,"Comedy, Drama, Romance",7.1/10,English,79/100,79,A dreamer finds that his wife and friends are binding him to his mediocre existence.,https://m.media-amazon.com/images/M/MV5BMTQ3MTUzODAxOF5BMl5BanBnXkFtZTcwMjYyNjEyMQ@@._V1_SX300.jpg,N/A,R,27 Oct 2000,True,89%,108 min,,Two Family House,movie,N/A,Raymond De Felitta,2000,tt0202641,7.1,"1,564",,
0,"Gary Oldman, Joan Allen, Jeff Bridges, Christian Slater",Nominated for 2 Oscars. Another 1 win & 20 nominations.,N/A,"USA, Germany, UK",N/A,Rod Lurie,,"Drama, Thriller",6.9/10,English,59/100,59,"Senator Laine Hanson is a contender for U.S. Vice President, but information and disinformation about her past surfaces that threatens to derail her confirmation.",https://m.media-amazon.com/images/M/MV5BYTIzYTA5MDEtY2I0OS00OGJhLTlmMDctZWRlMGRjYzAxZDQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,13 Oct 2000,True,76%,126 min,,The Contender,movie,N/A,Rod Lurie,2000,tt0208874,6.9,"22,218",,
0,"Richard Gere, Helen Hunt, Farrah Fawcett, Laura Dern",4 nominations.,N/A,"USA, Germany",N/A,Robert Altman,,"Comedy, Drama, Romance",4.6/10,"English, German, Spanish",64/100,64,A wealthy gynecologist's ideal life is thrown into turmoil when the women closest to him begin to affect his life in unexpecting ways.,https://m.media-amazon.com/images/M/MV5BYTllODYwZjktZDEzYi00ZDZkLWFjZWMtMGVkYzc4NTczNzI0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,R,13 Oct 2000,True,56%,122 min,,Dr. T & the Women,movie,N/A,Anne Rapp,2000,tt0205271,4.6,"17,298",,
0,"Richard V. Licata, Marcell Rosenblatt, Ryan Merriman, Patti LuPone",1 nomination.,N/A,USA,N/A,Jason Alexander,,"Comedy, Drama",6.7/10,English,45/100,45,"It's 1955 and curious 14-year-old Bronx kid Lenny has a mission for his summer: to witness two adults in the midst of an ""act of love."" When his mother sends him to Queens to stay with his ...",https://m.media-amazon.com/images/M/MV5BM2EyM2ZiYTUtNGU5ZS00OGQyLThkNTItZjRmMWE2NWQyNTEyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,R,23 May 2003,True,45%,97 min,,Just Looking,movie,N/A,Marshall Karp,1999,tt0162236,6.7,"1,297",,
0,"Tim Meadows, Karyn Parsons, Billy Dee Williams, John Witherspoon",1 nomination.,N/A,USA,N/A,Reginald Hudlin,,Comedy,5.2/10,English,22/100,22,The Saturday Night Live character gets a big screen treatment.,https://m.media-amazon.com/images/M/MV5BYTBjNzU5YmQtN2JhNi00ODA4LTg5MDctMmVhYTQwOTE5OTA2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,13 Oct 2000,True,11%,84 min,,The Ladies Man,movie,N/A,"Tim Meadows, Dennis McNicholas, Andrew Steele",2000,tt0213790,5.2,"12,200",,
0,"Winona Ryder, Ben Chaplin, Sarah Wynter, Philip Baker Hall",2 nominations.,N/A,USA,27 Feb 2001,Janusz Kaminski,,"Drama, Horror, Thriller",4.8/10,English,16/100,16,"A Catholic teacher meets an atheist journalist, whom a group of Catholics and Priests believes has been chosen by the devil to be the Antichrist.",https://m.media-amazon.com/images/M/MV5BMWVmM2Y0ZTQtZjkyNS00M2M5LTkzZTEtYTA3ODNkZWU4ODU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,New Line Cinema,R,13 Oct 2000,True,8%,97 min,,Lost Souls,movie,N/A,"Pierce Gardner (story), Betsy Stahl (story), Pierce Gardner (screenplay)",2000,tt0160484,4.8,"10,227",,
0,"Tom Laughlin, Delores Taylor, Clark Howat, Victor Izay",Nominated for 1 Golden Globe. Another 1 win & 1 nomination.,N/A,USA,N/A,Tom Laughlin,,"Action, Drama, Western",6.3/10,English,50/100,50,"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert ""freedom school"" for runaway.",https://m.media-amazon.com/images/M/MV5BODMxMDI2NTEtNGM2Yi00ZWZkLWEzODktMTczNzZlZGE0NWRhL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,GP,02 Aug 1971,True,63%,114 min,,Billy Jack,movie,N/A,"Tom Laughlin (screenplay), Delores Taylor (screenplay)",1971,tt0066832,6.3,"5,334",,
0,"Tom Laughlin, Delores Taylor, E.G. Marshall, Teresa Kelly",N/A,N/A,USA,N/A,Tom Laughlin,,"Drama, Thriller",4.5/10,English,,N/A,"After a Senator suddenly dies after completing (and sealing) an investigation into the nuclear power industry, the remaining Senator and the state Governor must decide on a person who will ...",https://m.media-amazon.com/images/M/MV5BYzEzZTBlNzYtNTQ1Mi00YWNjLTllYTQtMGEwNjU4NDg1YjQzXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,N/A,Not Rated,16 Apr 1977,True,0%,155 min,,Billy Jack Goes to Washington,movie,N/A,"Tom Laughlin, Delores Taylor, Sidney Buchman (based on a screenplay by), Lewis R. Foster (story)",1977,tt0075754,4.5,608,,
0,"Guy Pearce, Mark Addy, Phyllida Law, Sienna Guillory",Nominated for 1 Oscar. Another 2 wins & 3 nominations.,N/A,"USA, United Arab Emirates",N/A,Simon Wells,,"Action, Adventure, Sci-Fi",6.0/10,English,42/100,42,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.",https://m.media-amazon.com/images/M/MV5BMTM4YTViNGMtYTYyOS00MTViLWEyYTgtNGM0OTIwMWRmYzdhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,08 Mar 2002,True,29%,96 min,,The Time Machine,movie,N/A,"H.G. Wells (novel), David Duncan (earlier screenplay), John Logan (screenplay)",2002,tt0268695,6.0,"116,203",,
0,"Tony Shalhoub, Embeth Davidtz, Matthew Lillard, Shannon Elizabeth",1 win & 4 nominations.,N/A,"USA, Canada",N/A,Steve Beck,,"Horror, Thriller",5.6/10,English,30/100,30,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!",https://m.media-amazon.com/images/M/MV5BOTlmNzY5YzgtOTBhYS00NDBlLWJhMTYtMzZmNjI4ODVkYmM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,26 Oct 2001,True,15%,91 min,,Thir13en Ghosts,movie,N/A,"Robb White (story), Neal Marshall Stevens (screenplay), Richard D'Ovidio (screenplay)",2001,tt0245674,5.6,"77,109",,
0,"Peter Liapis, Lisa Pelikan, Michael Des Barres, Jack Nance",N/A,N/A,USA,N/A,Luca Bercovici,,"Comedy, Fantasy, Horror",4.2/10,English,26/100,26,"A young man and his girlfriend move into an old mansion home, where he becomes possessed by a desire to control ancient demons.",https://m.media-amazon.com/images/M/MV5BZjIzMzhiOTAtNWM0Yy00MGQ4LWJhNDEtMzUzMjY4OTgyYWM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,18 Jan 1985,True,0%,81 min,,Ghoulies,movie,N/A,"Luca Bercovici, Jefery Levy",1984,tt0089200,4.2,"7,726",,
0,"Damon Martin, Royal Dano, Phil Fondacaro, J. Downing",N/A,N/A,USA,N/A,Albert Band,,"Comedy, Horror",4.5/10,English,,N/A,"The Ghoulies wreak havoc at an amusement park, disposing of those who mistake them for mere fairground attractions.",https://m.media-amazon.com/images/M/MV5BZmU2MGFiYjYtZjk4OC00YjA1LTlkMzUtYWVhMDUyMjVmNjE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,31 Jul 1987,True,0%,89 min,,Ghoulies II,movie,N/A,"Charlie Dolan (story), Dennis Paoli (screenplay)",1987,tt0093091,4.5,"4,197",,
0,"Debbie Reynolds, Harve Presnell, Ed Begley, Jack Kruschen",Nominated for 6 Oscars. Another 5 wins & 7 nominations.,N/A,USA,19 Sep 2000,Charles Walters,,"Biography, Comedy, Musical, Romance, Western",6.8/10,English,,N/A,"A poor, uneducated mountain girl leaves her cabin in search of respect, a wealthy husband, and a better life in this fictionalized biopic of Margaret ""Molly"" Brown, who survived the 1912 sinking of the RMS Titanic.",https://m.media-amazon.com/images/M/MV5BMWMxMjQ2YTMtNDRkNC00ODNjLWI4ODItODFmNDU3OWJhYWIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,MGM Home Entertainment,Approved,11 Jun 1964,True,78%,128 min,,The Unsinkable Molly Brown,movie,N/A,"Helen Deutsch, Richard Morris (play)",1964,tt0058708,6.8,"3,243",,
0,"Bing Crosby, Basil Rathbone, Eric Blore, J. Pat O'Malley",N/A,N/A,USA,N/A,"James Algar, Clyde Geronimi, Jack Kinney",,"Animation, Comedy, Family, Fantasy, Horror",7.0/10,English,74/100,74,"An animated adaptation of ""The Wind in the Willows"" followed by an adaptation of ""The Legend of Sleepy Hollow"".",https://m.media-amazon.com/images/M/MV5BNjAzZDA2MWItZDdjMi00NTBlLTg5OTItYWQ1YTA1NGNiMGVhL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,Approved,06 Jan 1950,True,93%,68 min,,The Adventures of Ichabod and Mr. Toad,movie,N/A,"Washington Irving (story ""The Legend of Sleepy Hollow""), Kenneth Grahame (story ""The Wind in the Willows""), Erdman Penner (story), Winston Hibler (story), Joe Rinaldi (story), Ted Sears (story), Homer Brightman (story), Harry Reeves (story)",1949,tt0041094,7.0,"11,917",,
0,"Barbara Stanwyck, Van Heflin, Lizabeth Scott, Kirk Douglas",Nominated for 1 Oscar. Another 1 nomination.,N/A,USA,29 Apr 1998,Lewis Milestone,,"Drama, Film-Noir, Romance",7.4/10,English,,N/A,"A man is reunited with his childhood friend and her husband, who believe he knows the truth about the death of her rich aunt years earlier.",https://m.media-amazon.com/images/M/MV5BZmJjMDIxMGUtZWM1NS00ZTg5LWI2NWQtNjUxZjc5MjI5OTc3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,Paramount Pictures,Unrated,13 Sep 1946,True,100%,116 min,,The Strange Love of Martha Ivers,movie,N/A,"Robert Rossen (screenplay), John Patrick (from an original story by)",1946,tt0038988,7.4,"7,412",,
0,"Tom Neal, Ann Savage, Claudia Drake, Edmund MacDonald",1 win.,N/A,USA,N/A,Edgar G. Ulmer,,"Crime, Drama, Film-Noir",7.4/10,English,,N/A,Chance events trap hitch-hiker Al Roberts in a tightening net of film noir trouble.,https://m.media-amazon.com/images/M/MV5BYTVhNTU2YzMtOTVjNy00YzhhLTk5OWItMjU4ZGMyNDQ4ZDIwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,Passed,01 Oct 1946,True,100%,68 min,,Detour,movie,N/A,"Martin Goldsmith (screenplay), Martin Goldsmith (original story)",1945,tt0037638,7.4,"13,725",,
0,"Jamie Bell, Jean Heywood, Jamie Draven, Gary Lewis",Nominated for 3 Oscars. Another 56 wins & 69 nominations.,N/A,"UK, France",N/A,Stephen Daldry,,"Drama, Music",7.7/10,English,74/100,74,A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,https://m.media-amazon.com/images/M/MV5BNGY3NWYwNzctNWU5Yi00ZjljLTgyNDgtZjNhZjRlNjc0ZTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,10 Nov 2000,True,85%,110 min,,Billy Elliot,movie,N/A,Lee Hall,2000,tt0249462,7.7,"122,119",,
0,"Brendan Fraser, Elizabeth Hurley, Frances O'Connor, Miriam Shor",1 win & 3 nominations.,N/A,"USA, Germany",N/A,Harold Ramis,,"Comedy, Fantasy",6.0/10,"English, Spanish, Russian",49/100,49,"Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.",https://m.media-amazon.com/images/M/MV5BODgxOTg5OGUtOWViMC00NjM5LWEyMTQtN2M4NTBjYWUzOWUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,20 Oct 2000,True,49%,93 min,,Bedazzled,movie,N/A,"Peter Cook (based on the motion picture screenplay by), Peter Cook (based on the motion picture story by), Dudley Moore (based on the motion picture story by), Larry Gelbart (screenplay), Harold Ramis (screenplay), Peter Tolan (screenplay)",2000,tt0230030,6.0,"94,169",,
