,id,title,imdbID,spanishTitle,imdbPictureURL,year,rtID,rtPictureURL
87,89,Nick of Time,tt0113972,Nick of time: a la hora señalada,http://ia.media-imdb.com/images/M/MV5BMjEyMTk0ODYzM15BMl5BanBnXkFtZTYwNzQ4Mjg5._V1._SX150_SY220_.jpg,1995.0,nick_of_time,http://content9.flixster.com/movie/10/84/01/10840163_det.jpg
88,90,The Journey of August King,tt0113490,The Journey of August King,"http://ia.media-imdb.com/images/M/MV5BMjA2MTMxMDQyMV5BMl5BanBnXkFtZTcwMDEzMzcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,journey_of_august_king,http://content8.flixster.com/movie/26/54/265406_det.jpg
89,92,Mary Reilly,tt0117002,Mary Reilly,"http://ia.media-imdb.com/images/M/MV5BMTcxODgwNTM5MF5BMl5BanBnXkFtZTcwNTM0MjMyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1996.0,mary_reilly,http://content6.flixster.com/movie/27/56/275628_det.jpg
90,93,Vampire in Brooklyn,tt0114825,Un vampiro suelto en Brooklyn,"http://ia.media-imdb.com/images/M/MV5BMTI1MTQ3NzE0MV5BMl5BanBnXkFtZTcwNDAwNzIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995.0,vampire_in_brooklyn,http://content7.flixster.com/movie/10/88/64/10886457_det.jpg
91,94,Beautiful Girls,tt0115639,Beautiful Girls,"http://ia.media-imdb.com/images/M/MV5BMTI4NjU0NDM0NV5BMl5BanBnXkFtZTYwODU5MjY5._V1._SY314_CR1,0,214,314_.jpg",1996.0,beautiful_girls,http://content7.flixster.com/movie/10/84/53/10845361_det.jpg
92,95,Broken Arrow,tt0115759,Broken Arrow: alarma nuclear,"http://ia.media-imdb.com/images/M/MV5BMjE0NjIwODI0Nl5BMl5BanBnXkFtZTcwMDM5MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1996.0,1069241-broken_arrow,http://content6.flixster.com/movie/27/12/271208_det.jpg
93,96,In the Bleak Midwinter,tt0113403,En lo más crudo del crudo invierno,"http://ia.media-imdb.com/images/M/MV5BMTIyMDEwMDAyMl5BMl5BanBnXkFtZTYwOTUwNTk4._V1._SX214_CR0,0,214,314_.jpg",1995.0,midwinters_tale,http://content6.flixster.com/movie/52/63/38/5263388_det.jpg
94,97,La haine,tt0113247,El odio,"http://ia.media-imdb.com/images/M/MV5BMTc1ODkwNTI0OV5BMl5BanBnXkFtZTcwNDA2MjEyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1995.0,hate,http://content8.flixster.com/movie/10/84/15/10841502_det.jpg
95,98,Going Shopping,tt0295605,Going Shopping,"http://ia.media-imdb.com/images/M/MV5BMTc5MTQ3MzA0M15BMl5BanBnXkFtZTcwNzk4MDE0MQ@@._V1._SY314_CR3,0,214,314_.jpg",2005.0,going_shopping,http://content8.flixster.com/movie/25/02/250226_det.jpg
96,99,Heidi Fleiss: Hollywood Madam,tt0113283,Heidi Fleiss: Hollywood Madam,"http://ia.media-imdb.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1._SY314_CR5,0,214,314_.jpg",1995.0,heidi_fleiss_hollywood_madam,http://content7.flixster.com/movie/30/49/304921_det.jpg
97,100,City Hall,tt0115907,City Hall. La sombra de la corrupción,"http://ia.media-imdb.com/images/M/MV5BMTQxNzEzMzQwN15BMl5BanBnXkFtZTcwOTk5MDYyMQ@@._V1._SY292_CR1,0,214,292_.jpg",1996.0,city_hall,http://content8.flixster.com/movie/27/59/275902_det.jpg
98,101,Bottle Rocket,tt0115734,Ladrón que roba a otro ladrón,"http://ia.media-imdb.com/images/M/MV5BMTk1ODI3NzA2NV5BMl5BanBnXkFtZTcwNTI0MTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1996.0,bottle_rocket,http://content6.flixster.com/movie/26/73/267324_det.jpg
99,102,Mr. Wrong,tt0117102,Mr. Wrong,"http://ia.media-imdb.com/images/M/MV5BMTM0MTAxMjcyMl5BMl5BanBnXkFtZTcwMTIzMTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1996.0,mr_wrong,http://content8.flixster.com/movie/10/92/04/10920478_det.jpg
100,103,Unforgettable,tt0118040,Escondido en la memoria,"http://ia.media-imdb.com/images/M/MV5BNDM1MDg5MzY4OV5BMl5BanBnXkFtZTcwMDM5NjgyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1996.0,unforgettable,http://content8.flixster.com/movie/11/13/35/11133586_det.jpg
101,104,Happy Gilmore,tt0116483,Terminagolf,"http://ia.media-imdb.com/images/M/MV5BMjE1MzgxNjIyN15BMl5BanBnXkFtZTcwMjkzMjYyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1996.0,happy_gilmore,http://content7.flixster.com/movie/25/96/259613_det.jpg
102,105,The Bridges of Madison County,tt0112579,Los puentes de Madison,"http://ia.media-imdb.com/images/M/MV5BMTQ5NzcyODM1Ml5BMl5BanBnXkFtZTcwODQwMDQyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1995.0,bridges_of_madison_county,http://content6.flixster.com/movie/10/92/73/10927328_det.jpg
103,106,Keiner liebt mich,tt0110251,Nadie me quiere,"http://ia.media-imdb.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1994.0,nobody_loves_me,http://content6.flixster.com/movie/10/89/61/10896152_det.jpg
104,107,Muppet Treasure Island,tt0117110,Los teleñecos en la isla del tesoro,"http://ia.media-imdb.com/images/M/MV5BMTY0NDU1MDYxMl5BMl5BanBnXkFtZTcwNjgyMTEzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1996.0,muppet_treasure_island,http://content6.flixster.com/movie/10/88/15/10881572_det.jpg
105,110,Braveheart,tt0112573,Braveheart,"http://ia.media-imdb.com/images/M/MV5BMTY0ODA1MTYzNl5BMl5BanBnXkFtZTcwNDE1MjM3Mw@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,1065684-braveheart,http://content9.flixster.com/movie/16/90/54/1690543_det.jpg
106,111,Taxi Driver,tt0075314,Taxi Driver,"http://ia.media-imdb.com/images/M/MV5BMTQ1Nzg3MDQwN15BMl5BanBnXkFtZTcwNDE2NDU2MQ@@._V1._SY314_CR8,0,214,314_.jpg",1976.0,taxi_driver,http://content9.flixster.com/movie/10/91/39/10913987_det.jpg
107,112,Hung fan kui,tt0113326,Duro de matar,"http://ia.media-imdb.com/images/M/MV5BMjEzNTkzNTM1OF5BMl5BanBnXkFtZTcwMjgxMjMyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,rumble_in_the_bronx,http://content6.flixster.com/movie/10/88/62/10886212_det.jpg
108,113,Before and After,tt0115645,Antes y después,"http://ia.media-imdb.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1996.0,1070061-before_and_after,http://content8.flixster.com/movie/26/53/265310_det.jpg
109,114,Margaret's Museum,tt0113774,Margaret's Museum,"http://ia.media-imdb.com/images/M/MV5BMTc3NjY0Mjk4MV5BMl5BanBnXkFtZTcwNTAzMzUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995.0,margarets_museum,http://content7.flixster.com/movie/10/43/62/10436297_det.jpg
110,115,Le bonheur est dans le pré,tt0112556,La alegría está en el campo,"http://ia.media-imdb.com/images/M/MV5BMTcxMzM5MDAxMF5BMl5BanBnXkFtZTcwNzUxNDMzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1995.0,happiness_is_in_the_field,http://content8.flixster.com/movie/10/91/13/10911350_det.jpg
111,116,Anne Frank Remembered,tt0112373,Anne Frank Remembered,"http://ia.media-imdb.com/images/M/MV5BNTMyOTkxMzA5N15BMl5BanBnXkFtZTcwNjU3MTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1995.0,anne_frank_remembered,http://content9.flixster.com/movie/10/87/14/10871419_det.jpg
112,117,The Young Poisoner's Handbook,tt0115033,The Young Poisoner's Handbook,"http://ia.media-imdb.com/images/M/MV5BMTk4NzI4OTk4NF5BMl5BanBnXkFtZTYwMzU4Mjg5._V1._SY216_CR41,0,214,216_.jpg",1995.0,young_poisoners_handbook,http://content8.flixster.com/movie/52/63/47/5263478_det.jpg
113,118,If Lucy Fell,tt0116606,"Si no te casas, me mato","http://ia.media-imdb.com/images/M/MV5BMTIyNjYyMjIyMV5BMl5BanBnXkFtZTcwNzE4OTUxMQ@@._V1._SX214_CR0,0,214,314_.jpg",1996.0,if_lucy_fell,http://content7.flixster.com/movie/10/36/17/10361777_det.jpg
114,119,Steal Big Steal Little,tt0114536,Días de fortuna,"http://ia.media-imdb.com/images/M/MV5BMTM3MzkzODY2OF5BMl5BanBnXkFtZTcwNjY1OTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,steal_big_steal_little,http://content9.flixster.com/movie/10/86/77/10867755_det.jpg
115,120,Race the Sun,tt0117427,La carrera del sol,"http://ia.media-imdb.com/images/M/MV5BMTc3NzgzMzgxNF5BMl5BanBnXkFtZTcwNzMyMzUyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1996.0,race_the_sun,http://content7.flixster.com/movie/10/88/81/10888113_det.jpg
116,121,The Boys of St. Vincent,tt0106473,The Boys of St. Vincent,"http://ia.media-imdb.com/images/M/MV5BMjE3NjM3NDQ0M15BMl5BanBnXkFtZTcwNzEwNjMyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1992.0,the-boys-of-st-vincent,http://content7.flixster.com/movie/11/12/44/11124449_det.jpg
117,122,Boomerang,tt0103859,Boomerang: el príncipe de las mujeres,"http://ia.media-imdb.com/images/M/MV5BMTg1NTk3NTkzNl5BMl5BanBnXkFtZTcwNTk4MjAzMQ@@._V1._SY314_CR2,0,214,314_.jpg",1992.0,1039796-boomerang,http://content6.flixster.com/movie/26/81/268128_det.jpg
118,123,Chung Hing sam lam,tt0109424,Chungking Express,"http://ia.media-imdb.com/images/M/MV5BMjA5MTc3NDE2MV5BMl5BanBnXkFtZTcwMDM5MTk5MQ@@._V1._SY314_CR19,0,214,314_.jpg",1994.0,chungking_express,http://content6.flixster.com/movie/10/85/69/10856936_det.jpg
119,124,L'uomo delle stelle,tt0114808,El hombre de las estrellas,"http://ia.media-imdb.com/images/M/MV5BMjE0MTE1ODI3MF5BMl5BanBnXkFtZTcwMTMwMTkxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,star_maker,http://content9.flixster.com/movie/27/57/275715_det.jpg
120,125,Flirting with Disaster,tt0116324,Flirteando con el desastre,"http://ia.media-imdb.com/images/M/MV5BMTI5NDY1Nzk1OV5BMl5BanBnXkFtZTcwMDE5OTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1996.0,flirting_with_disaster,http://content9.flixster.com/movie/92/18/93/9218931_det.jpg
121,126,The Neverending Story III,tt0110647,Las aventuras de Bastian: La historia interminable III,"http://ia.media-imdb.com/images/M/MV5BMTAxMjY5OTg1MjJeQTJeQWpwZ15BbWU3MDk4MTgzMjE@._V1._SY314_CR1,0,214,314_.jpg",1994.0,neverending_story_3_the_escape_from_fantasia,http://content9.flixster.com/movie/10/88/07/10880743_det.jpg
122,128,Jupiter's Wife,tt0110217,Jupiter's Wife,"http://ia.media-imdb.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1995.0,jupiters_wife,http://content7.flixster.com/movie/10/97/52/10975293_det.jpg
123,129,Pie in the Sky,tt0114131,Pie in the Sky,"http://ia.media-imdb.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1._SY314_CR3,0,214,314_.jpg",1996.0,pie_in_the_sky,http://content9.flixster.com/movie/28/42/284295_det.jpg
124,130,Angela's Ashes,tt0145653,Las cenizas de Ángela,"http://ia.media-imdb.com/images/M/MV5BMTg3NDg0NjU5OF5BMl5BanBnXkFtZTcwMjAwMjIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1999.0,angelas_ashes,http://content6.flixster.com/movie/10/92/31/10923132_det.jpg
125,131,Frankie Starlight,tt0113107,Frankie y las estrellas,"http://ia.media-imdb.com/images/M/MV5BMjAxMzU0MzI0OF5BMl5BanBnXkFtZTcwMjI3MzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,frankie_starlight,http://content6.flixster.com/movie/93/50/48/9350484_det.jpg
126,132,The Curse of the Jade Scorpion,tt0256524,La maldición del escorpión de jade,"http://ia.media-imdb.com/images/M/MV5BMTIyMDcyNDIxM15BMl5BanBnXkFtZTcwMTgzNjIyMQ@@._V1._SY314_CR0,0,214,314_.jpg",2001.0,curse_of_the_jade_scorpion,http://content6.flixster.com/movie/26/26/262600_det.jpg
127,134,Sonic Outlaws,tt0114500,Sonic Outlaws,"http://ia.media-imdb.com/images/M/MV5BMTk5OTU5MTgxM15BMl5BanBnXkFtZTcwNTMwMDgyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1995.0,sonic_outlaws,http://content9.flixster.com/movie/10/83/90/10839055_det.jpg
128,135,Down Periscope,tt0116130,Abajo el periscopio,"http://ia.media-imdb.com/images/M/MV5BMjA0NTE0ODE0Ml5BMl5BanBnXkFtZTcwNjMxMzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1996.0,down_periscope,http://content9.flixster.com/movie/25/41/254115_det.jpg
129,136,From the Journals of Jean Seberg,tt0113125,From the Journals of Jean Seberg,"http://ia.media-imdb.com/images/M/MV5BMTk5ODgzNDE1NV5BMl5BanBnXkFtZTcwMTY4MDMyMQ@@._V1._SY314_CR9,0,214,314_.jpg",1995.0,from_the_journals_of_jean_seberg,http://content8.flixster.com/movie/10/87/54/10875446_det.jpg
130,137,Man of the Year,tt0483726,Man of the Year,"http://ia.media-imdb.com/images/M/MV5BMTM0NzQxMjk0OV5BMl5BanBnXkFtZTcwMDUyNDgzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006.0,man_of_the_year,http://content9.flixster.com/movie/11/12/89/11128939_det.jpg
131,139,Hard Target,tt0107076,Blanco humano,"http://ia.media-imdb.com/images/M/MV5BODQxMzY3MTY0MF5BMl5BanBnXkFtZTcwNTg2MDgxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1993.0,hard_target,http://content6.flixster.com/movie/27/33/273300_det.jpg
132,140,Up Close & Personal,tt0118055,Íntimo y personal,"http://ia.media-imdb.com/images/M/MV5BODQ1NDAyMTExMV5BMl5BanBnXkFtZTcwNDIwMDIyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1996.0,up_close_and_personal,http://content9.flixster.com/movie/25/89/258991_det.jpg
133,141,The Birdcage,tt0115685,Una jaula de grillos,"http://ia.media-imdb.com/images/M/MV5BMTMxNDY0MzcyOF5BMl5BanBnXkFtZTcwOTc4MDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1996.0,birdcage,http://content9.flixster.com/movie/26/71/267195_det.jpg
134,143,Gospa,tt0113200,Gospa,,1995.0,,\N
135,144,The Brothers McMullen,tt0112585,Los hermanos McMullen,"http://ia.media-imdb.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995.0,brothers_mcmullen,http://content8.flixster.com/movie/10/87/96/10879638_det.jpg
136,145,Bad Boys,tt0112442,Dos policías rebeldes (Bad Boys),"http://ia.media-imdb.com/images/M/MV5BMTI1NzAyNzA3OF5BMl5BanBnXkFtZTYwODU3OTk5._V1._SY314_CR2,0,214,314_.jpg",1995.0,1062483-bad_boys,http://content8.flixster.com/movie/28/27/282798_det.jpg
137,146,The Amazing Panda Adventure,tt0112342,El pequeño panda,"http://ia.media-imdb.com/images/M/MV5BNzM2MjM0MzI3OF5BMl5BanBnXkFtZTcwOTc2MDcxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,amazing_panda_adventure,http://content9.flixster.com/movie/11/15/28/11152831_det.jpg
138,147,The Basketball Diaries,tt0112461,Diario de un rebelde,"http://ia.media-imdb.com/images/M/MV5BMTA5MjU4MDUxNTleQTJeQWpwZ15BbWU3MDc2MTA4MjE@._V1._SY314_CR1,0,214,314_.jpg",1995.0,basketball_diaries,http://content7.flixster.com/movie/10/93/25/10932577_det.jpg
139,148,An Awfully Big Adventure,tt0112427,Una insólita aventura,"http://ia.media-imdb.com/images/M/MV5BMTI0NzUwMzM1NF5BMl5BanBnXkFtZTcwNDc5ODgyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,awfully_big_adventure,http://content8.flixster.com/movie/10/90/97/10909738_det.jpg
140,149,The Moguls,tt0405163,The Moguls,"http://ia.media-imdb.com/images/M/MV5BMTYyNzQyOTQzN15BMl5BanBnXkFtZTcwNTYxNjQzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2005.0,the-amateurs,http://content7.flixster.com/movie/11/13/35/11133545_det.jpg
141,150,Apollo 13,tt0112384,Apolo 13,http://ia.media-imdb.com/images/M/MV5BMTM2Njg2NjU5NF5BMl5BanBnXkFtZTYwODI5MDc4._V1._SX144_SY226_.jpg,1995.0,apollo_13,http://content7.flixster.com/movie/10/93/70/10937057_det.jpg
142,151,Rob Roy,tt0114287,Rob Roy: la pasión de un rebelde,"http://ia.media-imdb.com/images/M/MV5BMTIyOTYwOTMwMF5BMl5BanBnXkFtZTcwNjA2MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,1061000-rob_roy,http://content9.flixster.com/movie/26/89/268991_det.jpg
143,152,Basic Instinct 2,tt0430912,Instinto básico 2 - adicción al riesgo,"http://ia.media-imdb.com/images/M/MV5BNTM3OTk4NTU3MF5BMl5BanBnXkFtZTcwOTMwMzMzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2006.0,basic_instinct_2,http://content8.flixster.com/movie/10/89/83/10898386_det.jpg
144,153,Batman Forever,tt0112462,Batman Forever,"http://ia.media-imdb.com/images/M/MV5BMjAwOTEyNjg0M15BMl5BanBnXkFtZTYwODQyMTI5._V1._SY314_CR8,0,214,314_.jpg",1995.0,batman_forever,http://content7.flixster.com/movie/55/34/97/5534977_det.jpg
145,154,Belle de jour,tt0061395,Bella de día,"http://ia.media-imdb.com/images/M/MV5BMTAwMTc3NzA0NzleQTJeQWpwZ15BbWU3MDAxMTUxMzE@._V1._SY314_CR4,0,214,314_.jpg",1967.0,belle_de_jour,http://content9.flixster.com/movie/10/86/32/10863255_det.jpg
146,155,Beyond Rangoon,tt0112495,Más allá de Rangún,"http://ia.media-imdb.com/images/M/MV5BMTQwODgxMTA1NV5BMl5BanBnXkFtZTcwNzg0MTgyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,beyond_rangoon,http://content8.flixster.com/movie/10/86/97/10869758_det.jpg
147,156,Blue in the Face,tt0112541,Blue in the Face,"http://ia.media-imdb.com/images/M/MV5BMjE4MTUzMDIyMl5BMl5BanBnXkFtZTcwNzk4MDYyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1995.0,blue_in_the_face,http://content8.flixster.com/movie/27/68/276818_det.jpg
148,157,Canadian Bacon,tt0109370,Operación Canadá,"http://ia.media-imdb.com/images/M/MV5BMTA4OTAyNTE4MjheQTJeQWpwZ15BbWU3MDU1OTA2MjE@._V1._SX214_CR0,0,214,314_.jpg",1995.0,canadian_bacon,http://content7.flixster.com/movie/26/00/260017_det.jpg
149,158,Casper,tt0112642,Casper,"http://ia.media-imdb.com/images/M/MV5BMTk1NTYxMzU0OV5BMl5BanBnXkFtZTcwMzU1NzQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995.0,casper,http://content9.flixster.com/movie/31/28/312827_det.jpg
150,159,Clockers,tt0112688,Clockers: camellos,"http://ia.media-imdb.com/images/M/MV5BMTgxMzAzNTM5Ml5BMl5BanBnXkFtZTcwNzcxMjAwMQ@@._V1._SY296_CR1,0,214,296_.jpg",1995.0,clockers,http://content8.flixster.com/movie/10/84/06/10840642_det.jpg
151,160,Congo,tt0112715,Congo,"http://ia.media-imdb.com/images/M/MV5BNjI3MTE5NTMzOF5BMl5BanBnXkFtZTcwMzkyOTAyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1995.0,congo,http://content7.flixster.com/movie/25/85/258597_det.jpg
152,161,Crimson Tide,tt0112740,Marea roja,"http://ia.media-imdb.com/images/M/MV5BMjY4NDQxMjcwNV5BMl5BanBnXkFtZTcwNDA1MjA0MQ@@._V1._SY314_CR5,0,214,314_.jpg",1995.0,crimson_tide,http://content7.flixster.com/movie/26/84/268417_det.jpg
153,162,Crumb,tt0109508,Crumb,"http://ia.media-imdb.com/images/M/MV5BOTM5MDM5OTM3MV5BMl5BanBnXkFtZTcwNDgzNzIzMQ@@._V1._SY314_CR2,0,214,314_.jpg",1994.0,crumb,http://content7.flixster.com/movie/27/41/274197_det.jpg
154,163,Desperado,tt0112851,Desperado,"http://ia.media-imdb.com/images/M/MV5BMTM5Mzg3MDAwN15BMl5BanBnXkFtZTcwMTM4MjAwMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,desperado,http://content6.flixster.com/movie/10/87/27/10872728_det.jpg
155,164,Devil in a Blue Dress,tt0112857,El demonio vestido de azul,"http://ia.media-imdb.com/images/M/MV5BMTQyNTA0ODIzOV5BMl5BanBnXkFtZTcwMzg2ODUxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1995.0,devil_in_a_blue_dress,http://content9.flixster.com/movie/27/13/271303_det.jpg
156,165,Die Hard: With a Vengeance,tt0112864,Jungla de cristal. La venganza,"http://ia.media-imdb.com/images/M/MV5BMTI0MDkwNzc1NF5BMl5BanBnXkFtZTYwMzE5NDg5._V1._SX214_CR0,0,214,314_.jpg",1995.0,die_hard_with_a_vengeance,http://content8.flixster.com/movie/10/93/34/10933486_det.jpg
157,166,The Doom Generation,tt0112887,Maldita generación,"http://ia.media-imdb.com/images/M/MV5BMzA5MTk5NDA1N15BMl5BanBnXkFtZTcwOTMxNDMzMQ@@._V1._SY314_CR2,0,214,314_.jpg",1995.0,doom_generation,http://content8.flixster.com/movie/10/92/11/10921130_det.jpg
158,167,Feast of July,tt0113044,Cosecha de julio,"http://ia.media-imdb.com/images/M/MV5BODQ5NTcyODQ4Ml5BMl5BanBnXkFtZTcwNjgxNzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1995.0,feast_of_july,http://content8.flixster.com/movie/10/87/63/10876398_det.jpg
159,168,First Knight,tt0113071,El primer caballero,"http://ia.media-imdb.com/images/M/MV5BMTY2MTAwNTE0MV5BMl5BanBnXkFtZTcwMDMyMjAzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995.0,first_knight,http://content9.flixster.com/movie/84/22/90/8422907_det.jpg
160,169,Free Willy 2: The Adventure Home,tt0113114,Liberad a Willy 2,"http://ia.media-imdb.com/images/M/MV5BMjgyNTc4Mzk4OV5BMl5BanBnXkFtZTcwMDgwMDQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,free_willy_2_the_adventure_home,http://content9.flixster.com/movie/26/44/264407_det.jpg
161,170,Hackers,tt0113243,Hackers: piratas informáticos,"http://ia.media-imdb.com/images/M/MV5BMTkwNjE4NjI1N15BMl5BanBnXkFtZTcwMjUxNTczMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,hackers,http://content7.flixster.com/movie/25/64/256409_det.jpg
162,171,Jeffrey,tt0113464,Jeffrey,"http://ia.media-imdb.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995.0,jeffrey,http://content7.flixster.com/movie/27/11/271117_det.jpg
163,172,Johnny Mnemonic,tt0113481,Johnny Mnemonic,"http://ia.media-imdb.com/images/M/MV5BMTU5MjQ1ODA4N15BMl5BanBnXkFtZTcwMDYxNzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1995.0,johnny_mnemonic,http://content7.flixster.com/movie/28/53/285317_det.jpg
164,173,Judge Dredd,tt0113492,Juez Dredd,"http://ia.media-imdb.com/images/M/MV5BMTg3NTgzOTE3MF5BMl5BanBnXkFtZTYwNzEwNzg5._V1._SX214_CR0,0,214,314_.jpg",1995.0,judge_dredd,http://content9.flixster.com/movie/27/05/270591_det.jpg
165,174,Jury Duty,tt0113500,Jury Duty: ¿y dónde esta el jurado?,"http://ia.media-imdb.com/images/M/MV5BMTI4NTcyNjU1NF5BMl5BanBnXkFtZTcwNjk4MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,jury_duty,http://content6.flixster.com/movie/10/50/99/10509940_det.jpg
166,175,Kids,tt0113540,Kids,"http://ia.media-imdb.com/images/M/MV5BMTc4MzAyODExOV5BMl5BanBnXkFtZTcwMDkwNjYyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1995.0,kids,http://content6.flixster.com/movie/10/89/38/10893852_det.jpg
167,176,Living in Oblivion,tt0113677,Vivir rodando,"http://ia.media-imdb.com/images/M/MV5BMTQ3NjAwMDc3MV5BMl5BanBnXkFtZTcwNDg2NTgxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1995.0,living_in_oblivion,http://content6.flixster.com/movie/10/87/12/10871220_det.jpg
168,177,Lord of Illusions,tt0113690,Lord of Illusions: el señor de las ilusiones,"http://ia.media-imdb.com/images/M/MV5BMTczMTA0MzE2Nl5BMl5BanBnXkFtZTcwNTg2ODcxMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,lord_of_illusions,http://content9.flixster.com/movie/28/75/287599_det.jpg
169,178,Love & Human Remains,tt0107447,La verdadera naturaleza del amor,"http://ia.media-imdb.com/images/M/MV5BMTcxMzQ2OTk5OF5BMl5BanBnXkFtZTcwMDUxNDMzMQ@@._V1._SY314_CR1,0,214,314_.jpg",1993.0,love-and-human-remains,http://content9.flixster.com/movie/84/22/68/8422687_det.jpg
170,179,Mad Love,tt0113729,Amor loco,"http://ia.media-imdb.com/images/M/MV5BMTM0MzY2MDU4OV5BMl5BanBnXkFtZTcwNzk4NTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1995.0,bad_love,http://content9.flixster.com/movie/10/97/32/10973279_det.jpg
171,180,Mallrats,tt0113749,Mallrats,"http://ia.media-imdb.com/images/M/MV5BMTE5OTkxOTI1Ml5BMl5BanBnXkFtZTcwNjk2MTEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1995.0,mallrats,http://content6.flixster.com/movie/11/15/34/11153460_det.jpg
172,181,Mighty Morphin Power Rangers: The Movie,tt0113820,Power Rangers: la película,"http://ia.media-imdb.com/images/M/MV5BMjAyOTQyNzA5NV5BMl5BanBnXkFtZTcwMzM2MjkyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1995.0,mighty_morphin_power_rangers_the_movie,http://content8.flixster.com/movie/26/01/260110_det.jpg
173,182,Moonlight and Valentino,tt0113851,Moonlight and Valentino: mujeres bajo la luna,"http://ia.media-imdb.com/images/M/MV5BMTU1NjQ5ODM5M15BMl5BanBnXkFtZTcwNjIwMDAyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1995.0,moonlight_and_valentino,http://content9.flixster.com/movie/10/91/91/10919195_det.jpg
174,183,Mute Witness,tt0110604,Testigo mudo,"http://ia.media-imdb.com/images/M/MV5BMTQwMjczODAyOV5BMl5BanBnXkFtZTcwNDA5NjQyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1994.0,mute_witness,http://content6.flixster.com/movie/27/75/277592_det.jpg
