,imdbID,Plot
233,tt0057076,James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by S.P.E.C.T.R.E.
234,tt0120586,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.
235,tt0112792,An ex-Marine turned teacher struggles to connect with her students in an inner city school.
236,tt0444182,"During WWII, four North African men enlist in the French army to liberate that country from Nazi oppression, and to fight French discrimination."
237,tt0401855,"Picking up directly from the previous movie, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
238,tt0465624,"When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell."
239,tt0436697,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted."
240,tt0438097,"Manny, Sid, and Diego discover that the ice age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the woolly mammoths."
241,tt0110413,"Mathilda, a 12-year-old girl, is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade."
242,tt0364569,"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days."
243,tt0144084,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
244,tt0298130,A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.
245,tt0140397,"In the small town of Mumford, a psychologist of the same name moves in and quickly becomes very popular, despite a questionable past."
246,tt0059170,"Three go-go dancers holding a young girl hostage come across a crippled old man living with his two sons in the desert. After learning he's hiding a sum of cash around, the women start scheming on him."
247,tt0450259,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond."
248,tt0117333,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis."
249,tt0098382,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.
250,tt0096486,"Albert Einstein is the son of a Tasmanian apple farmer, who discovers the secret of splitting the beer atom to put the bubbles back into beer. When Albert travels to Sydney to patent his ..."
251,tt0072431,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body."
252,tt0119396,A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life.
253,tt0348836,"A depressed female psychiatrist wakes up as a patient in the asylum where she worked, with no memory of why she is there or what she has done."
254,tt0438488,"In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?"
255,tt0100935,Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.
256,tt0110978,"A group of teenagers get into a car crash in the Texas woods on prom night, and then wander into an old farmhouse that is home to Leatherface (Robert Jacks) and his insane family of cannibalistic psychopaths."
257,tt0278504,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.
258,tt0138097,"The world's greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays."
259,tt0066518,Seductive vampire Carmilla Karnstein and her family target the beautiful and the rich in a remote area of late eighteenth-century Gemany.
260,tt0096438,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.
261,tt0305357,The Angels investigate a series of murders which occur after the theft of a witness protection profile database.
262,tt0290210,"A film studying the depiction of a friendship between an art dealer named Rothman and his student, Adolf Hitler."
263,tt0056592,"Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice."
264,tt0083033,A family moves into a house inhabited by scary creatures and a number of close calls ensue.
265,tt0796302,A teenager turns her babysitting service into a call-girl service for married guys after fooling around with one of her customers.
266,tt0117571,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game."
267,tt0293113,"A ballet rendition of Bram Stoker's ""Dracula"", stylized as an Expressionistic silent film."
268,tt0125659,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured."
269,tt0080391,A group of scientists band together to save the world from mutated killer tomatoes.
270,tt0111280,"With the help of long presumed dead Captain Kirk, Captain Picard must stop a deranged scientist willing to murder on a planetary scale in order to enter a space matrix."
271,tt0113870,An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement.
